time,gFx,gFy,gFz,TgF
1.107233073,-0.0716,0.8862,0.2274,0.918
1.108459739,-0.0707,0.8840,0.2238,0.915
1.111325573,-0.0682,0.8774,0.2196,0.907
1.114213489,-0.0672,0.8757,0.2145,0.904
1.116063906,-0.0660,0.8662,0.2135,0.895
1.118515208,-0.0621,0.8662,0.2079,0.893
1.121313489,-0.0609,0.8632,0.2028,0.889
1.122537187,-0.0594,0.8610,0.2023,0.886
1.12528625,-0.0633,0.8606,0.1996,0.886
1.129072812,-0.0619,0.8535,0.1972,0.878
1.130127708,-0.0606,0.8515,0.1933,0.875
1.132502395,-0.0589,0.8513,0.1894,0.874
1.134917448,-0.0589,0.8527,0.1857,0.875
1.142011302,-0.0602,0.8542,0.1832,0.876
1.142642656,-0.0606,0.8520,0.1815,0.873
1.14309776,-0.0609,0.8527,0.1801,0.874
1.143650104,-0.0609,0.8506,0.1767,0.871
1.150041458,-0.0648,0.8513,0.1771,0.872
1.150612916,-0.0646,0.8579,0.1791,0.879
1.15099427,-0.0655,0.8618,0.1735,0.882
1.154324583,-0.0624,0.8589,0.1776,0.879
1.155079948,-0.0599,0.8613,0.1742,0.881
1.157211562,-0.0572,0.8598,0.1754,0.879
1.15964375,-0.0589,0.8640,0.1737,0.883
1.161969948,-0.0599,0.8662,0.1683,0.884
1.164400104,-0.0553,0.8672,0.1698,0.885
1.166763645,-0.0509,0.8718,0.1671,0.889
1.170235573,-0.0482,0.8689,0.1644,0.886
1.171555937,-0.0440,0.8684,0.1649,0.885
1.174220468,-0.0421,0.8691,0.1642,0.885
1.17765526,-0.0389,0.8669,0.1632,0.883
1.179988906,-0.0387,0.8701,0.1610,0.886
1.181635416,-0.0362,0.8676,0.1622,0.883
1.183481927,-0.0350,0.8679,0.1622,0.884
1.186759583,-0.0348,0.8684,0.1590,0.884
1.18832052,-0.0313,0.8703,0.1576,0.885
1.19042776,-0.0331,0.8701,0.1556,0.885
1.193564479,-0.0355,0.8723,0.1542,0.887
1.196158854,-0.0343,0.8737,0.1529,0.888
1.199642135,-0.0345,0.8767,0.1500,0.890
1.200516875,-0.0306,0.8813,0.1488,0.894
1.203995833,-0.0348,0.8808,0.1454,0.893
1.205229375,-0.0284,0.8833,0.1427,0.895
1.207175,-0.0277,0.8842,0.1388,0.895
1.209767916,-0.0277,0.8855,0.1383,0.897
1.212412864,-0.0257,0.8911,0.1371,0.902
1.215352083,-0.0260,0.8916,0.1322,0.902
1.216990312,-0.0255,0.8894,0.1280,0.899
1.220139895,-0.0204,0.8884,0.1263,0.898
1.221353593,-0.0179,0.8862,0.1263,0.895
1.223635781,-0.0154,0.8860,0.1212,0.894
1.228336614,-0.0213,0.8796,0.1158,0.887
1.229825885,-0.0226,0.8769,0.1121,0.884
1.231903958,-0.0252,0.8701,0.1131,0.878
1.232994427,-0.0274,0.8654,0.1136,0.873
1.242200468,-0.0311,0.8610,0.1195,0.870
1.243003489,-0.0345,0.8574,0.1312,0.868
1.243528385,-0.0445,0.8549,0.1341,0.867
1.244133958,-0.0523,0.8532,0.1376,0.866
1.244769635,-0.0538,0.8496,0.1368,0.862
1.24955552,-0.0621,0.8462,0.1420,0.860
1.250606822,-0.0655,0.8395,0.1461,0.855
1.254129062,-0.0643,0.8354,0.1544,0.852
1.254689427,-0.0677,0.8295,0.1659,0.849
1.255982083,-0.0697,0.8251,0.1676,0.845
1.258340729,-0.0711,0.8176,0.1747,0.839
1.260732708,-0.0692,0.8117,0.1830,0.835
1.262939947,-0.0734,0.8024,0.1925,0.828
1.266316979,-0.0775,0.8014,0.1911,0.828
1.26943052,-0.0775,0.7907,0.1986,0.819
1.270137968,-0.0653,0.7760,0.2113,0.807
1.27257,-0.0582,0.7641,0.2072,0.794
1.275152187,-0.0421,0.7526,0.2038,0.781
