time,gFx,gFy,gFz,TgF
0.709059218,-0.0194,1.1117,0.2624,1.142
0.71138177,-0.0186,1.1092,0.2636,1.140
0.713878906,-0.0201,1.1144,0.2624,1.145
0.71616375,-0.0240,1.1129,0.2609,1.143
0.718420208,-0.0221,1.1112,0.2582,1.141
0.720740208,-0.0194,1.1105,0.2531,1.139
0.723232552,-0.0201,1.1090,0.2497,1.137
0.725482812,-0.0191,1.1090,0.2485,1.137
0.727964687,-0.0162,1.1036,0.2446,1.131
0.730200729,-0.0101,1.1009,0.2431,1.128
0.732573489,-0.0110,1.0968,0.2402,1.123
0.73502375,-0.0113,1.0956,0.2380,1.121
0.737870468,-0.0074,1.0931,0.2363,1.118
0.739778645,-0.0062,1.0907,0.2319,1.115
0.741953854,-0.0045,1.0875,0.2294,1.111
0.744248437,-0.0005,1.0851,0.2294,1.109
0.746600468,-0.0020,1.0792,0.2282,1.103
0.748975781,0.0012,1.0768,0.2262,1.100
0.751311875,-0.0010,1.0748,0.2252,1.098
0.753752135,0.0034,1.0697,0.2267,1.093
0.756098906,0.0095,1.0633,0.2250,1.087
0.758389739,0.0099,1.0611,0.2277,1.085
0.760680156,0.0063,1.0538,0.2282,1.078
0.763092552,0.0126,1.0482,0.2272,1.073
0.765407395,0.0139,1.0399,0.2304,1.065
0.76772526,0.0168,1.0352,0.2311,1.061
0.770050468,0.0148,1.0255,0.2353,1.052
0.772493125,0.0141,1.0186,0.2367,1.046
0.774903802,0.0156,1.0105,0.2360,1.038
0.777784479,0.0178,1.0018,0.2389,1.030
0.7795475,0.0156,0.9932,0.2424,1.022
0.781866458,0.0146,0.9829,0.2472,1.014
0.784182239,0.0158,0.9746,0.2497,1.006
0.786539583,0.0114,0.9659,0.2541,0.999
0.789015572,0.0112,0.9558,0.2551,0.989
0.79122901,0.0075,0.9480,0.2553,0.982
0.793639166,0.0051,0.9465,0.2568,0.981
0.795946875,0.0043,0.9360,0.2599,0.971
0.798264791,0.0021,0.9307,0.2609,0.967
0.800721666,-0.0020,0.9236,0.2617,0.960
0.802975052,0.0014,0.9141,0.2609,0.951
0.80538375,-0.0013,0.9116,0.2609,0.948
0.807620052,0.0002,0.9053,0.2624,0.943
0.80998651,-0.0015,0.8945,0.2619,0.932
0.812299427,0.0004,0.8916,0.2595,0.929
0.814867604,0.0038,0.8845,0.2575,0.921
0.817690677,0.0048,0.8764,0.2575,0.913
0.819418906,0.0058,0.8728,0.2536,0.909
0.82183401,0.0073,0.8711,0.2543,0.907
0.824046718,0.0065,0.8669,0.2543,0.903
0.826406354,0.0004,0.8654,0.2509,0.901
0.829004583,0.0021,0.8628,0.2519,0.899
0.831152291,-0.0027,0.8610,0.2521,0.897
0.8335475,-0.0067,0.8596,0.2512,0.896
0.835780052,-0.0101,0.8606,0.2468,0.895
0.838315781,-0.0081,0.8637,0.2385,0.896
0.840500312,-0.0140,0.8669,0.2296,0.897
0.842897083,-0.0160,0.8630,0.2252,0.892
0.845174895,-0.0165,0.8647,0.2211,0.893
0.847583854,-0.0245,0.8730,0.2030,0.897
0.849911666,-0.0221,0.8750,0.1969,0.897
0.852224374,-0.0208,0.8728,0.1986,0.895
0.854821666,-0.0260,0.8711,0.1979,0.894
0.857595104,-0.0343,0.8769,0.1913,0.898
0.859358072,-0.0362,0.8811,0.1850,0.901
0.861591249,-0.0382,0.8857,0.1852,0.906
0.863977812,-0.0475,0.8879,0.1832,0.908
0.866357187,-0.0531,0.8921,0.1842,0.912
0.868691302,-0.0589,0.8955,0.1810,0.915
0.871299947,-0.0677,0.9028,0.1752,0.922
0.873368177,-0.0709,0.9060,0.1752,0.926
0.875787395,-0.0787,0.9126,0.1757,0.933
0.878095364,-0.0856,0.9136,0.1757,0.934
0.88048927,-0.0905,0.9192,0.1754,0.940
0.882802916,-0.0975,0.9211,0.1786,0.943
0.885081302,-0.0978,0.9233,0.1781,0.945
0.887776197,-0.1078,0.9307,0.1747,0.953
0.889792812,-0.1139,0.9353,0.1754,0.958
0.892162552,-0.1163,0.9382,0.1769,0.962
0.894665312,-0.1195,0.9414,0.1781,0.966
0.897580416,-0.1222,0.9458,0.1779,0.970
0.899269427,-0.1293,0.9495,0.1808,0.975
0.901513645,-0.1325,0.9561,0.1820,0.982
0.904941927,-0.1364,0.9632,0.1854,0.990
0.906258437,-0.1413,0.9681,0.1886,0.996
0.908575572,-0.1493,0.9771,0.1879,1.006
0.910905312,-0.1547,0.9788,0.1925,1.009
0.913308072,-0.1569,0.9849,0.1933,1.016
0.915640833,-0.1593,0.9913,0.1906,1.022
0.917943802,-0.1623,0.9925,0.1915,1.024
0.920422552,-0.1615,0.9966,0.1937,1.028
0.922652552,-0.1650,0.9956,0.1952,1.028
0.925016145,-0.1542,1.0018,0.1933,1.032
0.927341458,-0.1425,0.9978,0.1925,1.026
0.929718854,-0.1286,0.9976,0.1937,1.024
0.932037187,-0.1154,1.0003,0.1925,1.025
0.934479427,-0.1046,1.0049,0.1925,1.029
0.937529062,-0.1034,1.0005,0.1920,1.024
0.939158333,-0.1015,1.0037,0.1908,1.027
0.941428333,-0.1029,1.0086,0.1920,1.032
0.943743333,-0.1027,1.0169,0.1918,1.040
0.94614651,-0.1022,1.0177,0.1928,1.041
0.948467552,-0.1036,1.0174,0.1918,1.041
0.950870937,-0.1088,1.0208,0.1901,1.044
0.953263854,-0.1056,1.0203,0.1923,1.044
0.955510885,-0.1046,1.0223,0.1920,1.045
0.957877968,-0.1046,1.0179,0.1898,1.041
0.960180572,-0.1044,1.0154,0.1889,1.038
0.962579895,-0.1000,1.0169,0.1901,1.039
0.964897968,-0.1007,1.0120,0.1891,1.034
0.967249791,-0.0978,1.0093,0.1903,1.032
0.969700937,-0.0936,1.0069,0.1913,1.029
0.971948385,-0.0944,1.0044,0.1923,1.027
0.974325312,-0.0975,1.0022,0.1933,1.025
0.977247395,-0.0958,0.9927,0.1945,1.016
0.979062083,-0.0946,0.9888,0.1977,1.013
0.981323802,-0.0914,0.9859,0.1969,1.010
0.983676302,-0.0919,0.9832,0.2001,1.008
0.986171979,-0.0907,0.9766,0.2011,1.001
0.988387916,-0.0878,0.9695,0.2042,0.995
0.990753541,-0.0878,0.9624,0.2084,0.989
0.993064218,-0.0863,0.9568,0.2111,0.984
0.995773958,-0.0856,0.9544,0.2140,0.982
0.997791458,-0.0846,0.9453,0.2179,0.974
1.000120208,-0.0868,0.9402,0.2221,0.970
1.002722656,-0.0831,0.9346,0.2248,0.965
1.004878385,-0.0900,0.9302,0.2299,0.962
1.007183072,-0.0961,0.9277,0.2314,0.961
1.009524322,-0.0968,0.9268,0.2348,0.961
1.011902447,-0.0990,0.9238,0.2394,0.959
1.014250156,-0.1022,0.9268,0.2443,0.964
1.017249218,-0.1102,0.9229,0.2502,0.962
1.019094635,-0.1107,0.9236,0.2555,0.965
1.021291145,-0.1127,0.9209,0.2587,0.963
1.023604427,-0.1141,0.9216,0.2641,0.965
1.025934114,-0.1195,0.9214,0.2651,0.966
1.028298489,-0.1190,0.9236,0.2636,0.968
1.030631979,-0.1207,0.9265,0.2621,0.970
1.033000364,-0.1239,0.9277,0.2670,0.973
1.035450312,-0.1266,0.9312,0.2670,0.977
1.03769177,-0.1322,0.9319,0.2660,0.978
1.040033229,-0.1322,0.9358,0.2634,0.981
1.042355156,-0.1347,0.9397,0.2595,0.984
1.044764374,-0.1369,0.9414,0.2592,0.986
1.047056979,-0.1403,0.9478,0.2555,0.992
1.049403854,-0.1401,0.9514,0.2553,0.995
1.051884791,-0.1371,0.9570,0.2494,0.998
1.054225781,-0.1369,0.9617,0.2504,1.003
1.057127499,-0.1352,0.9663,0.2472,1.007
1.05890026,-0.1362,0.9683,0.2438,1.008
1.061205624,-0.1335,0.9744,0.2407,1.013
1.063498333,-0.1283,0.9771,0.2367,1.014
1.065846874,-0.1276,0.9834,0.2324,1.019
1.068309531,-0.1244,0.9844,0.2304,1.019
1.070548749,-0.1188,0.9864,0.2291,1.020
1.072893801,-0.1144,0.9903,0.2272,1.022
1.075408072,-0.1080,0.9927,0.2240,1.023
1.077659062,-0.1000,1.0000,0.2201,1.029
1.079999166,-0.0939,1.0003,0.2145,1.027
1.082342343,-0.0910,1.0032,0.2116,1.029
1.084710364,-0.0861,1.0054,0.2133,1.031
1.087047447,-0.0824,1.0052,0.2145,1.031
1.08933526,-0.0822,1.0105,0.2089,1.035
1.091675937,-0.0785,1.0110,0.2077,1.035
1.094865833,-0.0726,1.0132,0.2064,1.037
1.097049062,-0.0731,1.0108,0.2050,1.034
1.098769114,-0.0753,1.0113,0.2042,1.034
1.101140885,-0.0719,1.0122,0.2030,1.035
1.103450468,-0.0719,1.0130,0.2008,1.035
1.105884218,-0.0680,1.0096,0.2025,1.032
1.108090156,-0.0675,1.0064,0.2003,1.028
1.11076552,-0.0606,1.0066,0.2006,1.028
1.112866041,-0.0614,1.0086,0.2030,1.031
1.115182083,-0.0577,1.0052,0.2028,1.027
1.117579635,-0.0560,1.0049,0.2025,1.027
1.119895989,-0.0545,1.0071,0.2055,1.029
1.122234114,-0.0521,1.0047,0.2067,1.027
1.124547656,-0.0477,1.0057,0.2121,1.029
1.12731052,-0.0472,1.0059,0.2125,1.029
1.129379374,-0.0479,1.0093,0.2155,1.033
1.132931614,-0.0455,1.0122,0.2218,1.037
1.135049062,-0.0448,1.0164,0.2233,1.042
1.137374791,-0.0438,1.0172,0.2243,1.043
1.139459739,-0.0440,1.0198,0.2284,1.046
1.141514791,-0.0411,1.0252,0.2274,1.051
1.145171926,-0.0418,1.0267,0.2282,1.053
1.146144791,-0.0414,1.0274,0.2272,1.053
1.148565885,-0.0394,1.0316,0.2279,1.057
1.151183749,-0.0382,1.0323,0.2252,1.057
1.153429374,-0.0392,1.0367,0.2284,1.062
1.156228176,-0.0367,1.0360,0.2304,1.062
1.158102395,-0.0384,1.0401,0.2294,1.066
1.162160156,-0.0389,1.0435,0.2279,1.069
1.163392083,-0.0372,1.0470,0.2274,1.072
1.16542526,-0.0401,1.0499,0.2270,1.075
1.168088124,-0.0418,1.0496,0.2294,1.075
1.170511197,-0.0453,1.0526,0.2282,1.078
1.173373176,-0.0504,1.0484,0.2282,1.074
1.174686926,-0.0577,1.0531,0.2257,1.079
1.178729322,-0.0687,1.0513,0.2248,1.077
1.180011562,-0.0822,1.0548,0.2213,1.081
1.18201677,-0.0934,1.0553,0.2230,1.083
1.184323385,-0.1046,1.0557,0.2260,1.085
1.187154166,-0.1149,1.0689,0.2213,1.098
1.189228541,-0.1254,1.0719,0.2177,1.101
1.191217083,-0.1318,1.0763,0.2213,1.107
1.195719062,-0.1354,1.0787,0.2252,1.110
1.196842968,-0.1371,1.0856,0.2262,1.117
1.199733958,-0.1337,1.0961,0.2302,1.128
1.200839531,-0.1290,1.0997,0.2326,1.131
1.208564322,-0.1234,1.1066,0.2394,1.139
1.210385104,-0.1203,1.1163,0.2426,1.149
1.211258593,-0.1156,1.1237,0.2458,1.156
1.211849843,-0.1112,1.1320,0.2460,1.164
1.212448229,-0.1083,1.1444,0.2468,1.176
1.218735156,-0.1049,1.1552,0.2460,1.186
1.219590051,-0.1046,1.1627,0.2448,1.193
1.220045364,-0.1061,1.1750,0.2477,1.205
1.222490468,-0.1085,1.1867,0.2424,1.216
1.223729218,-0.1088,1.1962,0.2416,1.225
1.225884947,-0.1056,1.2058,0.2399,1.234
1.228391874,-0.1085,1.2184,0.2353,1.246
1.230681406,-0.1073,1.2292,0.2272,1.255
1.233060312,-0.0983,1.2399,0.2226,1.264
1.235931822,-0.0961,1.2529,0.2160,1.275
1.237659843,-0.0885,1.2636,0.2116,1.284
1.240028958,-0.0778,1.2685,0.2047,1.287
1.242635468,-0.0761,1.2805,0.1981,1.298
1.245120156,-0.0746,1.2978,0.2016,1.316
1.247234583,-0.0758,1.3140,0.1950,1.331
1.249742604,-0.0805,1.3279,0.1879,1.344
1.252156145,-0.0844,1.3460,0.1845,1.361
1.254810572,-0.0875,1.3621,0.1793,1.377
1.258006926,-0.0914,1.3753,0.1688,1.389
1.261912656,-0.0944,1.3902,0.1629,1.403
1.263307187,-0.0936,1.4039,0.1551,1.416
1.265438593,-0.0971,1.4200,0.1437,1.431
1.266692708,-0.1005,1.4376,0.1363,1.448
1.269830781,-0.1036,1.4559,0.1239,1.465
