time,gFx,gFy,gFz,TgF
0.928776562,-0.2930,0.8784,0.2196,0.952
0.930326458,-0.2974,0.8840,0.2235,0.959
0.932299999,-0.2847,0.8730,0.2208,0.944
0.937354791,-0.2700,0.8645,0.2160,0.931
0.938601874,-0.2629,0.8681,0.2204,0.933
0.94105453,-0.2642,0.8913,0.2248,0.956
0.941895885,-0.2571,0.9033,0.2204,0.965
0.944827655,-0.2505,0.9045,0.2123,0.962
0.94821052,-0.2466,0.9094,0.2077,0.965
0.951757916,-0.2363,0.9160,0.2023,0.967
0.952493072,-0.2329,0.9165,0.1989,0.966
0.955037239,-0.2202,0.9233,0.1989,0.970
0.958272812,-0.2050,0.9226,0.1942,0.965
0.959047135,-0.1977,0.9233,0.1952,0.964
0.961381197,-0.2002,0.9302,0.1984,0.972
0.964774791,-0.1904,0.9377,0.1972,0.977
0.968151614,-0.1637,0.9297,0.1928,0.963
0.968880624,-0.0927,0.8979,0.1857,0.922
0.973073333,-0.0827,0.9031,0.1903,0.927
0.973887812,-0.1430,0.9424,0.1903,0.972
0.974977083,-0.1757,0.9637,0.1759,0.995
0.983116666,-0.1936,0.9783,0.1673,1.011
0.983974478,-0.2058,0.9851,0.1637,1.020
0.984877864,-0.2146,0.9844,0.1644,1.021
0.985538437,-0.2036,0.9849,0.1627,1.019
0.993680624,-0.1801,0.9795,0.1610,1.009
0.99442677,-0.1606,0.9786,0.1651,1.005
0.994824635,-0.1476,0.9725,0.1671,0.998
0.995261353,-0.1357,0.9681,0.1656,0.991
0.995649426,-0.1261,0.9639,0.1661,0.986
0.997829426,-0.1198,0.9602,0.1676,0.982
1.001947395,-0.1151,0.9607,0.1698,0.982
1.002588176,-0.1088,0.9585,0.1691,0.979
1.00554177,-0.1085,0.9585,0.1715,0.980
1.007325208,-0.1046,0.9565,0.1693,0.977
1.010282239,-0.1007,0.9519,0.1688,0.972
1.01274203,-0.1017,0.9492,0.1691,0.970
1.014617395,-0.0966,0.9492,0.1700,0.969
1.016818593,-0.0863,0.9443,0.1710,0.964
1.020769478,-0.0919,0.9453,0.1796,0.967
1.022962968,-0.0924,0.9465,0.1864,0.969
1.024105989,-0.0919,0.9429,0.1920,0.967
1.027887239,-0.0868,0.9395,0.1945,0.963
