time,gFx,gFy,gFz,TgF
4.590134894,0.0395,0.7494,0.6674,1.004
4.592627654,0.0380,0.7487,0.6677,1.004
4.595084165,0.0353,0.7489,0.6686,1.005
4.597287029,0.0392,0.7487,0.6684,1.004
4.599518227,0.0383,0.7484,0.6682,1.004
4.601738227,0.0395,0.7516,0.6662,1.005
4.608907654,0.0422,0.7521,0.6677,1.007
4.609988279,0.0405,0.7462,0.6684,1.003
4.610989321,0.0380,0.7482,0.6696,1.005
4.611671456,0.0371,0.7472,0.6691,1.004
4.618012811,0.0373,0.7489,0.6701,1.006
4.619560363,0.0405,0.7496,0.6706,1.007
4.620145311,0.0417,0.7509,0.6733,1.009
4.620679113,0.0407,0.7531,0.6721,1.010
4.624059738,0.0407,0.7509,0.6726,1.009
4.625053592,0.0407,0.7492,0.6726,1.008
4.627337654,0.0410,0.7489,0.6743,1.009
4.629646352,0.0405,0.7496,0.6745,1.009
4.632095415,0.0432,0.7475,0.6748,1.008
4.634070467,0.0439,0.7487,0.6762,1.010
4.636696613,0.0427,0.7492,0.6743,1.009
4.638754165,0.0414,0.7477,0.6728,1.007
4.641519321,0.0378,0.7484,0.6738,1.008
4.64388979,0.0402,0.7518,0.6762,1.012
4.647626717,0.0410,0.7496,0.6733,1.008
4.649404269,0.0392,0.7521,0.6716,1.009
4.650943279,0.0402,0.7526,0.6708,1.009
4.654625779,0.0380,0.7536,0.6706,1.009
4.655582081,0.0405,0.7489,0.6704,1.006
4.65799229,0.0368,0.7538,0.6701,1.009
4.660235311,0.0378,0.7565,0.6701,1.011
4.662563696,0.0363,0.7518,0.6696,1.007
4.665554477,0.0361,0.7516,0.6686,1.007
4.667324165,0.0336,0.7514,0.6696,1.007
4.670134529,0.0349,0.7506,0.6684,1.006
4.673873488,0.0378,0.7533,0.6696,1.009
4.675040206,0.0405,0.7489,0.6689,1.005
4.676975363,0.0368,0.7531,0.6674,1.007
4.679745206,0.0349,0.7543,0.6674,1.008
