gFx,gFy,gFz
-0.0086,0.6791,0.7407
-0.012,0.6776,0.7488
-0.0125,0.6761,0.7493
-0.014,0.6791,0.7468
-0.0142,0.682,0.7471
-0.0147,0.6837,0.7412
-0.016,0.6854,0.74
-0.0201,0.6856,0.738
-0.0211,0.6891,0.7358
-0.0213,0.6903,0.7307
-0.0208,0.6881,0.7324
-0.0218,0.6881,0.729
-0.0216,0.6886,0.728
-0.0191,0.6849,0.7234
-0.0213,0.6876,0.7256
-0.0233,0.6866,0.727
-0.0211,0.6861,0.7307
-0.0223,0.6844,0.7297
-0.0213,0.6874,0.7283
-0.0218,0.6886,0.7285
-0.0223,0.6888,0.729
-0.0216,0.6878,0.7317
-0.0218,0.6883,0.7346
-0.0245,0.6888,0.7339
-0.023,0.6849,0.7375
-0.0252,0.6869,0.7366
-0.0267,0.6871,0.7392
-0.0252,0.6861,0.7405
-0.0265,0.6888,0.7439
-0.0248,0.6864,0.7451
-0.0299,0.6874,0.7453
-0.0306,0.6844,0.7434
-0.0289,0.6842,0.7407
-0.0252,0.6832,0.7407
-0.0265,0.6834,0.741
-0.0255,0.6837,0.7383
-0.025,0.6822,0.739
-0.0243,0.6847,0.7385
-0.024,0.6798,0.7363
-0.0226,0.6825,0.7366
-0.0235,0.6827,0.7346
-0.0208,0.6825,0.7375
-0.0204,0.6825,0.7329
-0.023,0.6832,0.7346
-0.0248,0.6871,0.7314
-0.023,0.6825,0.7326
-0.0252,0.6844,0.7314
-0.0262,0.6839,0.73
-0.0223,0.6795,0.7297
-0.024,0.6837,0.7297
-0.0238,0.6849,0.7292
-0.025,0.6856,0.7309
-0.023,0.6825,0.73
-0.0243,0.6861,0.7297
-0.023,0.6869,0.7278
-0.0252,0.6842,0.7287
-0.026,0.6825,0.7292
-0.0257,0.6844,0.7287
-0.0238,0.6849,0.7305
-0.0248,0.6876,0.7302
-0.0226,0.6849,0.7309
-0.0252,0.6849,0.7341
-0.0277,0.6817,0.7346
-0.025,0.6832,0.7358
-0.0269,0.6834,0.7344
-0.0255,0.6834,0.7368
-0.0279,0.6803,0.7348
-0.0255,0.6847,0.7361
-0.0291,0.6825,0.7339
-0.0277,0.6842,0.7378
-0.0299,0.6844,0.7385
-0.0255,0.6813,0.7395
-0.0265,0.6825,0.74
-0.0274,0.68,0.7419
-0.0279,0.6778,0.7392
-0.0287,0.6817,0.738
-0.0282,0.6773,0.74
-0.0245,0.6783,0.7375
-0.0269,0.68,0.7397
-0.0257,0.6778,0.7385
-0.0248,0.6734,0.739
-0.0262,0.6764,0.7378
-0.0262,0.6754,0.7385
-0.0269,0.6776,0.74
-0.0284,0.6754,0.7375
-0.0267,0.6739,0.737
-0.0267,0.6759,0.7361
-0.0269,0.6778,0.7339
-0.0267,0.6788,0.7368
-0.0289,0.6776,0.7356
-0.0272,0.6793,0.7356
-0.025,0.6808,0.7368
-0.0265,0.6781,0.7375
-0.0235,0.6798,0.7395
-0.0274,0.681,0.7397
-0.0277,0.6808,0.7449
-0.0238,0.6766,0.7446
-0.0257,0.6803,0.7444
-0.0233,0.6825,0.7446
-0.0257,0.6795,0.7449
-0.0238,0.68,0.7422
-0.0221,0.6825,0.7414
-0.024,0.6813,0.7417
-0.0179,0.6822,0.739
-0.0196,0.6798,0.74
-0.0191,0.6795,0.7383
-0.0206,0.6852,0.7385
-0.0186,0.6834,0.738
-0.0177,0.6832,0.737
-0.0172,0.6854,0.738
-0.0186,0.6837,0.7373
-0.0184,0.681,0.7356
-0.0152,0.6839,0.7336
-0.0167,0.6844,0.7356
-0.0199,0.6876,0.74
-0.0154,0.6815,0.738
-0.0179,0.6849,0.7373
-0.0189,0.6837,0.7375
-0.0182,0.6849,0.7375
-0.016,0.683,0.7351
-0.015,0.6866,0.7353
-0.0194,0.6837,0.739
-0.0199,0.6839,0.7427
-0.0186,0.6798,0.7402
-0.0162,0.6822,0.7368
-0.0186,0.681,0.7375
-0.0191,0.681,0.7424
-0.0182,0.6817,0.74
-0.0179,0.6825,0.7417
-0.0208,0.6803,0.7444
-0.0208,0.6808,0.7522
-0.0182,0.6781,0.7481
-0.0165,0.6764,0.7488
-0.0167,0.6795,0.7486
-0.016,0.6781,0.7478
-0.0152,0.681,0.7483
-0.0174,0.681,0.7498
-0.0174,0.6803,0.7532
-0.0165,0.6791,0.7544
-0.0206,0.6817,0.7498
-0.0165,0.681,0.7471
-0.0165,0.681,0.7495
-0.0137,0.6808,0.7486
-0.016,0.6783,0.7441
-0.0154,0.6825,0.7417
-0.0167,0.6817,0.7419
-0.0194,0.6837,0.7422
-0.0191,0.6832,0.7422
-0.0196,0.6849,0.7395
-0.0218,0.6822,0.7375
-0.0208,0.6832,0.7351
-0.0216,0.6844,0.7331
-0.0191,0.6849,0.7326
-0.0213,0.6815,0.7287
-0.0211,0.6832,0.7307
-0.0218,0.6854,0.7334
-0.0228,0.6827,0.7319
-0.0248,0.6827,0.7314
-0.0218,0.6842,0.7278
-0.0243,0.6842,0.7285
-0.0238,0.6815,0.7307
-0.0226,0.6827,0.7305
-0.0248,0.6834,0.7292
-0.024,0.683,0.7285
-0.0279,0.683,0.728
-0.023,0.683,0.7302
-0.0243,0.6817,0.7324
-0.0267,0.6842,0.7329
-0.0267,0.6852,0.7356
-0.0238,0.6832,0.7339
-0.0269,0.6815,0.7336
-0.0218,0.682,0.7344
-0.026,0.6847,0.7331
-0.0267,0.6837,0.7326
-0.0284,0.6825,0.7336
-0.0272,0.6827,0.7324
-0.0274,0.6813,0.7326
-0.0282,0.6822,0.7361
-0.0257,0.682,0.7363
-0.0262,0.6839,0.7346
-0.0255,0.6842,0.7358
-0.0243,0.6861,0.7348
-0.0235,0.6888,0.7383
-0.0252,0.6856,0.7378
-0.026,0.6861,0.7366
-0.0233,0.6886,0.7353
-0.0296,0.6866,0.7361
-0.0245,0.6876,0.7361
-0.0245,0.6861,0.7356
-0.0262,0.6883,0.7326
-0.0262,0.6881,0.7346
-0.0272,0.6871,0.7336
-0.0289,0.6888,0.7356
-0.0304,0.6859,0.737
-0.0294,0.6883,0.7339
-0.0289,0.6869,0.7339
-0.0328,0.6874,0.7329
-0.0301,0.6849,0.7317
-0.0313,0.6859,0.7339
-0.0284,0.6849,0.7331
-0.0301,0.6864,0.7336
-0.0301,0.6847,0.7346
-0.0309,0.6808,0.7358
-0.0282,0.682,0.7341
-0.0291,0.6834,0.7366
-0.0265,0.683,0.7361
-0.0304,0.6861,0.7356
-0.0313,0.6822,0.7341
-0.0304,0.6805,0.737
-0.0279,0.6839,0.7388
-0.0257,0.6839,0.738
-0.0291,0.6832,0.7375
-0.0282,0.6839,0.7407
-0.0296,0.6825,0.7414
-0.0277,0.6825,0.74
-0.0311,0.6864,0.738
-0.0294,0.6852,0.741
-0.0294,0.6856,0.7385
-0.025,0.683,0.7366
-0.0255,0.6844,0.7336
-0.0238,0.6832,0.7329
-0.0257,0.6866,0.7314
-0.0255,0.6856,0.7287
-0.025,0.6844,0.7295
-0.0262,0.6842,0.7261
-0.0238,0.6854,0.7236
-0.0223,0.6861,0.719
-0.0238,0.6891,0.7148
-0.0221,0.6908,0.7136
-0.0186,0.6891,0.7097
-0.0167,0.6903,0.706
-0.0172,0.6927,0.7014
-0.0182,0.6915,0.7004
-0.0191,0.693,0.6965
-0.0182,0.6964,0.6931
-0.0157,0.6991,0.6919
-0.0182,0.6983,0.6899
-0.0179,0.7005,0.6855
-0.0154,0.6976,0.6853
-0.0162,0.6959,0.6872
-0.0189,0.6964,0.6874
-0.0211,0.6969,0.6867
-0.0184,0.6959,0.687
-0.0208,0.6925,0.6904
-0.0174,0.6925,0.6924
-0.0194,0.6896,0.6968
-0.0177,0.6925,0.6999
-0.0172,0.6908,0.709
-0.0172,0.6871,0.7153
-0.0191,0.6832,0.7214
-0.0184,0.6825,0.7309
-0.0165,0.682,0.7392
-0.0211,0.6837,0.7431
-0.0226,0.6813,0.7473
-0.0252,0.6825,0.7556
-0.0274,0.6842,0.7573
-0.0316,0.681,0.7627
-0.0321,0.6791,0.7661
-0.0328,0.6786,0.7666
-0.0289,0.6781,0.7698
-0.0309,0.6766,0.7715
-0.0318,0.6747,0.7705
-0.0348,0.6754,0.7715
-0.0313,0.6747,0.7735
-0.0294,0.6737,0.772
-0.0304,0.6732,0.771
-0.0299,0.6747,0.7688
-0.0238,0.6744,0.7698
-0.0228,0.6754,0.7698
-0.0221,0.6776,0.7688
-0.023,0.6788,0.7666
-0.0211,0.6827,0.7659
-0.0235,0.6815,0.7725
-0.0218,0.6839,0.7686
-0.0243,0.6854,0.7642
-0.0208,0.6874,0.7647
-0.0243,0.6898,0.7634
-0.0238,0.6896,0.763
-0.0238,0.6913,0.7656
-0.0306,0.6922,0.761
-0.026,0.691,0.7605
-0.0284,0.6918,0.7578
-0.0282,0.6903,0.7534
-0.0279,0.6918,0.7532
-0.0267,0.6935,0.7505
-0.026,0.6908,0.7478
-0.0289,0.6908,0.7488
-0.0287,0.6891,0.7431
-0.0284,0.693,0.7388
-0.0255,0.693,0.7341
-0.0284,0.6913,0.7317
-0.0257,0.69,0.7314
-0.0284,0.6903,0.7292
-0.0282,0.6898,0.7297
-0.0277,0.6854,0.728
-0.0218,0.6842,0.7292
-0.0201,0.6852,0.7307
-0.0216,0.6817,0.7314
-0.0211,0.682,0.7341
-0.0208,0.681,0.7351
-0.0208,0.6813,0.739
-0.0199,0.681,0.7397
-0.0204,0.6773,0.7385
-0.0218,0.6751,0.7378
-0.024,0.6766,0.7373
-0.0233,0.6747,0.7383
-0.0218,0.6737,0.737
-0.0238,0.6747,0.7368
-0.023,0.6737,0.738
-0.0216,0.6739,0.738
-0.0213,0.6732,0.7363
-0.0221,0.6719,0.737
-0.0206,0.6761,0.7388
-0.0243,0.6754,0.7417
-0.0211,0.6781,0.7424
-0.0233,0.6793,0.7427
-0.0257,0.6803,0.7424
-0.0245,0.683,0.7402
-0.0301,0.6852,0.7378
-0.0284,0.6905,0.7361
-0.0255,0.6881,0.7341
-0.0289,0.6898,0.7336
-0.0287,0.6944,0.7314
-0.0326,0.6935,0.7295
-0.0282,0.6908,0.7258
-0.0299,0.6925,0.7268
-0.0335,0.6913,0.7248
-0.0272,0.6964,0.7229
-0.0284,0.6891,0.7204
-0.0299,0.6932,0.7212
-0.0306,0.6937,0.7202
-0.0284,0.6942,0.7217
-0.0277,0.6947,0.7204
-0.0257,0.6915,0.728
-0.0257,0.6891,0.7275
-0.0265,0.6954,0.7336
-0.0243,0.6942,0.7336
-0.025,0.6944,0.7361
-0.0257,0.692,0.7414
-0.0265,0.6905,0.7444
-0.024,0.6893,0.7446
-0.0235,0.6913,0.7473
-0.026,0.6893,0.7476
-0.0194,0.6856,0.7461
-0.0218,0.6842,0.7461
-0.0196,0.6822,0.7449
-0.0177,0.6822,0.7436
-0.0182,0.68,0.7429
-0.0152,0.6791,0.7451
-0.016,0.6793,0.7441
-0.015,0.6773,0.7431
-0.012,0.6769,0.7434
-0.0115,0.6786,0.7461
-0.0132,0.6798,0.7466
-0.015,0.6773,0.7493
-0.0172,0.6766,0.7498
-0.0196,0.6773,0.7527
-0.0179,0.6761,0.7564
-0.0218,0.6773,0.7529
-0.0235,0.6822,0.7507
-0.023,0.6815,0.7503
-0.0277,0.6839,0.7478
-0.0265,0.6822,0.7466
-0.0269,0.6776,0.7444
-0.0267,0.6769,0.7431
-0.0269,0.6764,0.7412
-0.0245,0.6788,0.7385
-0.0238,0.6754,0.7336
-0.0252,0.6773,0.7302
-0.0218,0.6817,0.7178
-0.0098,0.6852,0.6919
-0.0248,0.6998,0.7207
-0.0269,0.6939,0.7358
-0.0316,0.6927,0.7368
-0.0304,0.6937,0.7275
-0.0309,0.693,0.7178
-0.0316,0.6993,0.7258
-0.0333,0.6954,0.7297
-0.0304,0.6959,0.719
-0.0277,0.6986,0.7109
-0.0277,0.6981,0.7121
-0.0262,0.7059,0.6987
-0.0267,0.7103,0.6953
-0.023,0.7108,0.6965
-0.0201,0.713,0.6911
-0.0221,0.713,0.699
-0.0252,0.6944,0.7324
-0.0338,0.6795,0.7608
-0.0362,0.6705,0.7639
-0.0287,0.6678,0.7336
-0.0267,0.6744,0.7129
-0.0299,0.6719,0.7461
-0.0069,0.6573,0.7444
0.0141,0.6492,0.7224
0.0229,0.6451,0.7224
0.0246,0.647,0.7388
0.0248,0.6509,0.7569
0.0197,0.6573,0.7622
0.0158,0.6629,0.7441
0.0134,0.6663,0.7385
0.0048,0.6695,0.7441
-0.0015,0.6715,0.7517
-0.0023,0.6712,0.7564
-0.0079,0.669,0.7603
-0.0096,0.6751,0.7608
-0.0135,0.6766,0.7554
-0.0145,0.6783,0.7547
-0.0196,0.6788,0.7522
-0.0201,0.6825,0.7527
-0.0221,0.683,0.7512
-0.0265,0.6881,0.7503
-0.0279,0.6871,0.7468
-0.0272,0.6896,0.7419
-0.0255,0.6915,0.7412
-0.0267,0.6888,0.7412
-0.0265,0.6908,0.7402
-0.0279,0.691,0.7378
-0.0267,0.692,0.7353
-0.0282,0.6927,0.7302
-0.025,0.6886,0.7278
-0.0277,0.6905,0.7265
-0.0267,0.6883,0.7195
-0.0267,0.6847,0.7151
-0.024,0.6854,0.7124
-0.023,0.6849,0.7148
-0.0196,0.6859,0.7156
-0.0196,0.682,0.7148
-0.0162,0.6817,0.7131
-0.0125,0.68,0.7141
-0.0084,0.6815,0.7146
-0.0089,0.6837,0.7214
-0.0079,0.6827,0.7236
-0.0086,0.6817,0.7256
-0.0089,0.6813,0.7241
-0.0047,0.6834,0.7195
-0.0059,0.6822,0.7224
-0.0015,0.6834,0.7182
-0.0005,0.6854,0.7136
-0.0018,0.6825,0.7114
-0.001,0.6866,0.7117
0.0014,0.6915,0.7119
0.0004,0.6903,0.7136
-0.0015,0.6903,0.7109
-0.0025,0.6918,0.7134
-0.0079,0.6861,0.7197
-0.0098,0.6864,0.7239
-0.012,0.6876,0.7265
-0.0179,0.6869,0.7278
-0.0199,0.6888,0.7324
-0.013,0.6803,0.7153
-0.0132,0.6837,0.719
-0.0252,0.683,0.7434
-0.0284,0.6852,0.7473
-0.0255,0.6871,0.7453
-0.0296,0.681,0.759
-0.0306,0.6808,0.7666
-0.0348,0.6783,0.7678
-0.0328,0.6783,0.7735
-0.0313,0.6783,0.7771
-0.0279,0.6769,0.7757
-0.0262,0.6783,0.7769
-0.026,0.6732,0.7779
-0.0272,0.6749,0.7783
-0.0262,0.6761,0.7759
-0.0265,0.6754,0.7722
-0.0272,0.6771,0.7713
-0.0269,0.6754,0.7661
-0.0287,0.6751,0.763
-0.0262,0.6773,0.7593
-0.0277,0.6781,0.7576
-0.0252,0.6788,0.7534
-0.0262,0.681,0.7512
-0.0267,0.6803,0.7493
-0.0245,0.6793,0.7459
-0.0252,0.6815,0.7439
-0.0243,0.6793,0.7468
-0.0233,0.6793,0.7451
-0.0206,0.6805,0.7459
-0.0235,0.6839,0.7464
-0.0257,0.681,0.7449
-0.0245,0.6869,0.7459
-0.026,0.6822,0.7453
-0.025,0.6849,0.7464
-0.026,0.6864,0.7473
-0.0252,0.6871,0.7466
-0.0311,0.6852,0.7468
-0.0321,0.6842,0.7478
-0.0343,0.6859,0.7471
-0.0343,0.6871,0.7456
-0.0321,0.6859,0.7488
-0.0372,0.6861,0.7488
-0.0357,0.6856,0.7488
-0.037,0.6854,0.7488
-0.0374,0.6856,0.7503
-0.0377,0.6859,0.7464
-0.0411,0.6854,0.7478
-0.0387,0.6849,0.7468
-0.0421,0.6891,0.7464
-0.0406,0.6859,0.7471
-0.0418,0.6859,0.7436
-0.0409,0.6837,0.7417
-0.0394,0.682,0.741
-0.0409,0.6876,0.7375
-0.0392,0.6903,0.7356
-0.0372,0.6893,0.7326
-0.0384,0.6869,0.7312
-0.0384,0.6864,0.7322
-0.035,0.6834,0.7326
-0.0357,0.683,0.7275
-0.0362,0.6874,0.7278
-0.034,0.6834,0.7292
-0.0323,0.6864,0.7302
-0.0294,0.6854,0.7287
-0.0321,0.6854,0.7285
-0.0318,0.6856,0.7283
-0.0304,0.6869,0.728
-0.0289,0.6852,0.7261
-0.0269,0.6859,0.7275
-0.0267,0.6856,0.728
-0.0291,0.6827,0.727
-0.0262,0.681,0.7292
-0.0252,0.6856,0.7302
-0.026,0.6859,0.7302
-0.0255,0.6866,0.73
-0.026,0.6876,0.7285
-0.0272,0.6856,0.7253
-0.026,0.6871,0.728
-0.0289,0.6849,0.7287
-0.0252,0.6883,0.7287
-0.0294,0.6839,0.7268
-0.0248,0.6876,0.7283
-0.0238,0.6864,0.7261
-0.0228,0.6869,0.7278
-0.0216,0.6874,0.7285
-0.0186,0.6869,0.7324
-0.0216,0.6896,0.7334
-0.0218,0.6896,0.7322
-0.0208,0.6866,0.7334
-0.0204,0.6878,0.7346
-0.0255,0.6886,0.7346
-0.026,0.6866,0.7334
-0.0238,0.6908,0.7341
-0.0252,0.6913,0.7363
-0.0262,0.6883,0.7358
-0.0291,0.6893,0.7363
-0.0272,0.6881,0.738
-0.0262,0.6888,0.741
-0.0243,0.6866,0.7422
-0.023,0.6854,0.7449
-0.0221,0.6837,0.7473
-0.0213,0.6827,0.75
-0.0174,0.683,0.7483
-0.0186,0.682,0.7495
-0.0204,0.6783,0.7505
-0.0226,0.6825,0.749
-0.0235,0.6827,0.7456
-0.0206,0.6808,0.7424
-0.0157,0.6817,0.741
-0.0142,0.6773,0.7385
-0.014,0.6781,0.7395
-0.0125,0.6769,0.7373
-0.0118,0.6793,0.739
-0.0189,0.6798,0.7341
-0.016,0.6832,0.7322
-0.016,0.6869,0.7302
-0.0177,0.6847,0.7334
-0.0179,0.6856,0.7336
-0.0182,0.6871,0.7292
-0.0147,0.6874,0.7263
-0.0189,0.6839,0.7258
-0.0152,0.681,0.7231
-0.0135,0.6839,0.7212
-0.0118,0.6822,0.7241
-0.0079,0.68,0.7265
-0.0042,0.6813,0.729
-0.0003,0.6834,0.7317
-0.0023,0.6817,0.7346
0.0004,0.6856,0.737
0.0019,0.6854,0.7417
-0.0035,0.6837,0.7434
-0.0025,0.6864,0.7444
0.0031,0.6839,0.7434
-0.0005,0.6805,0.7414
-0.0001,0.6822,0.74
-0.0037,0.682,0.7414
-0.0047,0.6817,0.741
-0.0101,0.68,0.7388
-0.011,0.6808,0.7368
-0.012,0.6803,0.7363
-0.0123,0.6793,0.738
-0.0162,0.6791,0.737
-0.0108,0.6771,0.7363
-0.0125,0.6786,0.7402
-0.0108,0.6766,0.7414
-0.0108,0.6751,0.7412
-0.011,0.6747,0.7444
-0.0098,0.673,0.7468
-0.0118,0.6725,0.7503
-0.0115,0.6727,0.7505
-0.014,0.6715,0.7529
-0.0142,0.6739,0.7529
-0.0172,0.6734,0.7517
-0.0167,0.6744,0.7498
-0.0194,0.6754,0.7512
-0.0208,0.6751,0.7512
-0.0201,0.6769,0.7444
-0.0228,0.6793,0.7436
-0.0238,0.6805,0.7414
-0.0228,0.683,0.7419
-0.0211,0.6856,0.7402
-0.0226,0.6844,0.7385
-0.0233,0.6849,0.7405
-0.0245,0.6866,0.7378
-0.0218,0.6842,0.7368
-0.0204,0.6854,0.7402
-0.0216,0.6891,0.7417
-0.0213,0.6871,0.7385
-0.023,0.6883,0.739
-0.0223,0.6883,0.7405
-0.0223,0.6886,0.7429
-0.0223,0.6876,0.7444
-0.0216,0.6903,0.7476
-0.024,0.6869,0.7483
-0.0272,0.6874,0.7483
-0.0228,0.6866,0.7505
-0.0267,0.6869,0.7522
-0.0269,0.6854,0.7512
-0.0282,0.6834,0.7525
-0.0287,0.6842,0.751
-0.0279,0.6825,0.7495
-0.0306,0.6815,0.7486
-0.0269,0.6798,0.7449
-0.0274,0.6781,0.7464
-0.0287,0.6759,0.7456
-0.0252,0.6791,0.7461
-0.0238,0.6764,0.7468
-0.0248,0.6769,0.7439
-0.024,0.6764,0.7441
-0.0277,0.6776,0.7385
-0.025,0.6759,0.7395
-0.024,0.6715,0.7366
-0.0211,0.6751,0.7339
-0.0194,0.6769,0.7351
-0.0213,0.6744,0.7329
-0.0196,0.6783,0.7329
-0.0208,0.6766,0.7324
-0.0186,0.6756,0.7324
-0.0191,0.6778,0.7317
-0.0213,0.6788,0.7292
-0.0216,0.68,0.7302
-0.0252,0.682,0.7314
-0.0245,0.6827,0.728
-0.025,0.6844,0.7322
-0.024,0.6852,0.7329
-0.0289,0.6871,0.7348
-0.026,0.6893,0.7326
-0.026,0.6871,0.7317
-0.0235,0.6903,0.7346
-0.023,0.692,0.7319
-0.0218,0.6927,0.7317
-0.0216,0.6952,0.7295
-0.023,0.6966,0.73
-0.0248,0.6961,0.7307
-0.023,0.6957,0.729
-0.0199,0.6969,0.7297
-0.0223,0.6986,0.728
-0.0221,0.6957,0.7295
-0.0191,0.6925,0.7314
-0.0213,0.6925,0.7309
-0.0189,0.6898,0.737
-0.0194,0.6886,0.7368
-0.0174,0.6856,0.7373
-0.0194,0.6856,0.7407
-0.0165,0.6854,0.7417
-0.012,0.6842,0.7453
-0.0135,0.6795,0.7464
-0.0145,0.6773,0.7488
-0.0147,0.6754,0.7493
-0.014,0.6788,0.752
-0.0106,0.6766,0.7547
-0.0118,0.6751,0.7598
-0.0167,0.6781,0.7634
-0.0262,0.6871,0.7727
-0.0338,0.6874,0.7737
-0.0287,0.6834,0.7676
-0.0272,0.6756,0.7583
-0.023,0.6683,0.749
-0.023,0.6663,0.7478
-0.0243,0.6722,0.7481
-0.0216,0.6725,0.7486
-0.0221,0.6781,0.7434
-0.0208,0.6803,0.7385
-0.0201,0.6847,0.7383
-0.0194,0.6842,0.74
-0.0208,0.69,0.7361
-0.0216,0.69,0.7383
-0.0343,0.7027,0.7444
-0.0357,0.6935,0.7397
-0.0299,0.6856,0.7253
-0.0169,0.6795,0.708
-0.0174,0.6764,0.7099
-0.0291,0.6817,0.7158
-0.0394,0.6837,0.7212
-0.0409,0.6856,0.7134
-0.0509,0.6844,0.718
-0.0665,0.6883,0.7295
-0.0731,0.6891,0.7312
-0.0724,0.6854,0.7273
-0.0658,0.6871,0.7319
-0.0672,0.6908,0.7373
-0.0707,0.6959,0.7395
-0.0641,0.6944,0.7363
-0.0543,0.6903,0.7378
-0.0475,0.6886,0.7361
-0.0423,0.6871,0.7392
-0.0365,0.6827,0.7417
-0.0294,0.6847,0.7414
-0.0255,0.6822,0.7397
-0.0206,0.6803,0.7378
-0.0154,0.6825,0.7346
-0.0106,0.68,0.7363
-0.0069,0.6803,0.7368
-0.0025,0.6834,0.7339
-0.0003,0.6827,0.7336
0.0041,0.6795,0.7339
0.0092,0.6788,0.7341
0.0146,0.6756,0.7346
0.0168,0.6786,0.7363
0.0239,0.6773,0.7373
0.0258,0.6788,0.7385
0.0268,0.681,0.7388
0.0288,0.6798,0.7402
0.0368,0.6817,0.7427
0.0363,0.6808,0.74
0.0385,0.6817,0.7419
0.0375,0.682,0.7402
0.0361,0.6844,0.7436
0.0373,0.6878,0.7473
0.0349,0.6886,0.7478
0.0309,0.6883,0.7449
0.0256,0.6927,0.7453
0.0209,0.6913,0.7422
0.0175,0.6947,0.7431
0.0104,0.6949,0.7427
0.0036,0.6969,0.7429
0.0004,0.6974,0.7412
-0.0015,0.6988,0.7407
-0.0108,0.6976,0.7434
-0.0142,0.6974,0.741
-0.0174,0.6996,0.7405
-0.0226,0.6964,0.7422
-0.023,0.6937,0.7419
-0.0274,0.6891,0.7449
-0.0279,0.6883,0.7424
-0.0289,0.6861,0.7395
-0.0291,0.6861,0.739
-0.0267,0.6878,0.7388
-0.0299,0.6849,0.738
-0.0299,0.6866,0.7331
-0.0326,0.6881,0.7324
-0.0304,0.6886,0.7283
-0.0357,0.6886,0.7295
-0.036,0.6886,0.7285
-0.0374,0.6883,0.7263
-0.0394,0.691,0.7248
-0.0418,0.6935,0.7256
-0.0384,0.69,0.7243
-0.0384,0.6905,0.7224
-0.0357,0.6905,0.7214
-0.0326,0.6905,0.7219
-0.0345,0.6893,0.72
-0.0353,0.6896,0.7212
-0.0357,0.6888,0.719
-0.035,0.6913,0.718
-0.0331,0.6913,0.7173
-0.0313,0.6922,0.7168
-0.0331,0.6913,0.7156
-0.0296,0.693,0.7158
-0.0245,0.693,0.7175
-0.0252,0.6939,0.7195
-0.0255,0.6937,0.7219
-0.026,0.692,0.719
-0.0269,0.691,0.7185
-0.0257,0.6925,0.7229
-0.0269,0.69,0.7243
-0.0282,0.6883,0.7263
-0.0309,0.6896,0.7263
-0.0304,0.6886,0.7283
-0.0291,0.6839,0.7309
-0.0284,0.6839,0.7314
-0.0284,0.6827,0.7324
-0.0272,0.6822,0.7329
-0.0245,0.6808,0.7353
-0.0213,0.6813,0.7395
-0.0186,0.6781,0.7405
-0.0172,0.6756,0.7444
-0.0154,0.6737,0.7436
-0.024,0.6805,0.7375
-0.0301,0.6808,0.7356
-0.034,0.6771,0.73
-0.035,0.6795,0.729
-0.0343,0.6788,0.7292
-0.0301,0.6788,0.7312
-0.0294,0.6778,0.7331
-0.0248,0.6744,0.7336
-0.0252,0.6707,0.7368
-0.0274,0.6719,0.7356
-0.0269,0.673,0.7351
-0.0306,0.6734,0.7341
-0.0372,0.6747,0.7329
-0.0355,0.6786,0.7295
-0.0374,0.6793,0.729
-0.0421,0.6852,0.7305
-0.0436,0.6861,0.728
-0.0436,0.6866,0.7253
-0.0475,0.6893,0.7246
-0.0482,0.6866,0.7241
-0.0445,0.6854,0.7209
-0.0455,0.6834,0.7212
-0.044,0.6815,0.7219
-0.0406,0.6798,0.7234
-0.0353,0.6815,0.7243
-0.0277,0.6866,0.7314
-0.0252,0.6861,0.7336
-0.0218,0.6888,0.7309
-0.0226,0.6944,0.7436
-0.0115,0.6925,0.7627
-0.0172,0.6908,0.7263
-0.0199,0.6969,0.7515
-0.0357,0.6993,0.698
-0.045,0.6974,0.7138
-0.0465,0.6988,0.7173
-0.0372,0.6993,0.7251
-0.035,0.6983,0.7297
-0.0316,0.6957,0.7378
-0.023,0.7035,0.8233
0.0422,0.7023,0.9159
0.0402,0.6993,0.7808
0.0007,0.693,0.7615
-0.0196,0.6893,0.73
-0.0333,0.6864,0.7251
-0.0357,0.6866,0.7368
-0.0313,0.6883,0.7268
-0.0235,0.6886,0.741
-0.0223,0.691,0.7385
-0.0177,0.6898,0.7436
-0.0174,0.6915,0.7468
-0.0106,0.6864,0.74
-0.0086,0.6839,0.7324
-0.0079,0.6827,0.7275
-0.0191,0.6805,0.6965
-0.0267,0.6837,0.72
-0.0199,0.6834,0.7334
-0.0086,0.682,0.7373
-0.0027,0.6834,0.7441
0.0036,0.6832,0.7481
0.0092,0.6856,0.7493
0.0119,0.6859,0.7522
0.0124,0.6898,0.749
0.0153,0.6854,0.7495
0.0146,0.6842,0.7478
0.0139,0.6847,0.7476
0.009,0.6859,0.7436
0.006,0.6859,0.7436
0.0092,0.6842,0.7431
0.0009,0.6874,0.7405
-0.0008,0.6878,0.7427
0.0004,0.6849,0.7427
0.0014,0.6844,0.7427
0.0007,0.683,0.7427
0.0016,0.683,0.7434
-0.0076,0.681,0.7444
-0.0067,0.6825,0.74
-0.0086,0.682,0.7392
-0.0128,0.6783,0.7366
-0.0154,0.6827,0.7353
-0.0165,0.6834,0.7368
-0.0199,0.6852,0.7388
-0.024,0.681,0.7346
-0.0252,0.6866,0.7363
-0.0269,0.6856,0.7341
-0.0296,0.6864,0.7344
-0.0284,0.6881,0.7319
-0.0282,0.6866,0.7326
-0.0299,0.6854,0.7331
-0.0287,0.6881,0.7285
-0.0296,0.6871,0.7317
-0.0289,0.6847,0.73
-0.0296,0.6915,0.7295
-0.0294,0.6861,0.7285
-0.0272,0.6883,0.728
-0.0277,0.6905,0.7285
-0.025,0.6903,0.729
-0.0243,0.6893,0.7258
-0.0235,0.6878,0.7261
