gFx,gFy,gFz
-0.0494,0.9417,0.3445
-0.0492,0.9465,0.3445
-0.0484,0.9436,0.3432
-0.0499,0.9421,0.3423
-0.0489,0.9436,0.3413
-0.0472,0.9395,0.3423
-0.0482,0.9424,0.3432
-0.0489,0.9448,0.3418
-0.0538,0.9453,0.3423
-0.0526,0.9424,0.3418
-0.0514,0.9456,0.3418
-0.0475,0.9434,0.3384
-0.0467,0.9468,0.3391
-0.0443,0.9502,0.343
-0.0431,0.9473,0.3401
-0.0409,0.9461,0.3408
-0.0416,0.9453,0.3384
-0.0396,0.9429,0.3393
-0.0389,0.9441,0.3403
-0.0367,0.9446,0.3386
-0.0382,0.9436,0.3391
-0.0411,0.9409,0.3388
-0.0396,0.9385,0.3396
-0.0414,0.9407,0.3369
-0.0431,0.9419,0.3369
-0.0411,0.9419,0.3359
-0.0396,0.9414,0.3369
-0.0411,0.9414,0.3374
-0.0384,0.9456,0.3379
-0.0382,0.9407,0.3384
-0.035,0.9434,0.3398
-0.0343,0.9429,0.3413
-0.036,0.9397,0.3427
-0.0348,0.9395,0.3408
-0.0392,0.9395,0.3393
-0.0416,0.9439,0.3408
-0.0404,0.9414,0.3418
-0.0372,0.9412,0.3432
-0.0374,0.9426,0.3427
-0.0404,0.9424,0.3403
-0.0409,0.9409,0.3401
-0.0418,0.9429,0.3396
-0.0372,0.9417,0.341
-0.0387,0.938,0.3425
-0.0384,0.9373,0.3442
-0.0404,0.9399,0.3435
-0.0392,0.9407,0.3427
-0.044,0.9429,0.3423
-0.0401,0.9414,0.3418
-0.0433,0.9419,0.342
-0.0423,0.9448,0.342
-0.0396,0.9431,0.3403
-0.0421,0.9424,0.343
-0.0401,0.9429,0.3425
-0.0401,0.9451,0.3415
-0.0443,0.9431,0.3413
-0.0409,0.9453,0.3403
-0.0426,0.9453,0.3494
-0.0392,0.9436,0.3677
-0.0392,0.9448,0.3501
-0.0392,0.9439,0.3303
-0.0406,0.9424,0.3259
-0.0421,0.9441,0.3286
-0.0421,0.9426,0.3315
-0.0404,0.9439,0.3337
-0.0401,0.948,0.3349
-0.0418,0.9465,0.3313
-0.0372,0.9463,0.3362
-0.0353,0.9434,0.3364
-0.036,0.9402,0.3359
-0.0348,0.9404,0.3347
-0.0377,0.9373,0.3322
-0.0374,0.9399,0.3354
-0.0396,0.939,0.3322
-0.0362,0.937,0.3354
-0.0374,0.9385,0.3364
-0.0333,0.9377,0.3398
-0.035,0.9373,0.3415
-0.0355,0.9373,0.3398
-0.036,0.9397,0.3413
-0.0343,0.9385,0.3499
-0.0316,0.9356,0.344
-0.034,0.9385,0.3374
-0.0331,0.9363,0.3357
-0.0404,0.9377,0.3362
-0.0421,0.9404,0.3364
-0.0433,0.9392,0.3376
-0.0433,0.9417,0.3396
-0.0392,0.9424,0.3391
-0.0379,0.9446,0.3391
-0.0362,0.9446,0.3342
-0.0343,0.9417,0.3322
-0.0353,0.9399,0.3337
-0.0345,0.9421,0.3315
-0.0348,0.9424,0.3298
-0.0331,0.9421,0.3279
-0.0326,0.939,0.3276
-0.0348,0.9426,0.3291
-0.0423,0.9446,0.3279
-0.0404,0.9461,0.3293
-0.0409,0.947,0.3303
-0.0411,0.9463,0.3298
-0.0387,0.9453,0.3296
-0.0423,0.9436,0.3283
-0.0414,0.9434,0.3298
-0.0423,0.9446,0.3315
-0.0426,0.9453,0.333
-0.0411,0.9458,0.3347
-0.0426,0.9473,0.3374
-0.0431,0.9443,0.3408
-0.0409,0.9463,0.3415
-0.0421,0.9446,0.3393
-0.0401,0.9419,0.3371
-0.0406,0.9446,0.3376
-0.0428,0.9453,0.3408
-0.0392,0.9473,0.3405
-0.0387,0.9451,0.345
-0.0384,0.9441,0.346
-0.0389,0.9426,0.343
-0.0414,0.9417,0.3452
-0.0414,0.9395,0.3462
-0.0396,0.9402,0.3472
-0.0389,0.9431,0.3445
-0.0406,0.9421,0.3452
-0.0436,0.9426,0.3469
-0.0438,0.9434,0.3477
-0.0438,0.9431,0.3462
-0.0438,0.9441,0.3393
-0.0399,0.9429,0.345
-0.0389,0.9419,0.3474
-0.036,0.9417,0.3486
-0.0377,0.9414,0.3486
-0.0382,0.9431,0.3491
-0.037,0.9468,0.3457
-0.0399,0.9478,0.3455
-0.0406,0.9461,0.3452
-0.0389,0.9468,0.3401
-0.0399,0.9465,0.3427
-0.0396,0.9465,0.343
-0.0414,0.9478,0.3396
-0.0377,0.9492,0.342
-0.037,0.9473,0.3401
-0.0399,0.9468,0.3398
-0.0396,0.9492,0.3371
-0.0396,0.95,0.3369
-0.0382,0.9522,0.3315
-0.0384,0.9536,0.333
-0.0399,0.9492,0.3308
-0.0387,0.949,0.3271
-0.0409,0.9485,0.3279
-0.0382,0.9492,0.3254
-0.0355,0.9465,0.3239
-0.0362,0.9468,0.3232
-0.037,0.9482,0.3222
-0.0377,0.9465,0.322
-0.036,0.9456,0.322
-0.036,0.948,0.3235
-0.0338,0.9487,0.3242
-0.0362,0.9478,0.3254
-0.0355,0.9473,0.3276
-0.0396,0.9478,0.3252
-0.0365,0.9478,0.3252
-0.0367,0.9468,0.3274
-0.0396,0.9487,0.3296
-0.0401,0.949,0.3286
-0.0396,0.9492,0.3286
-0.0406,0.9485,0.3298
-0.037,0.9465,0.3308
-0.0377,0.9478,0.3305
-0.0394,0.9536,0.333
-0.0389,0.9522,0.3325
-0.0374,0.9548,0.3322
-0.0353,0.9512,0.3313
-0.0401,0.9492,0.3337
-0.0404,0.9495,0.3349
-0.0399,0.9514,0.333
-0.0394,0.9524,0.3335
-0.0392,0.9522,0.332
-0.0392,0.9507,0.3342
-0.0394,0.9487,0.3344
-0.0421,0.9524,0.334
-0.0423,0.9495,0.3344
-0.0418,0.9512,0.3315
-0.0421,0.9526,0.3335
-0.0389,0.9517,0.3322
-0.0409,0.9504,0.3313
-0.0396,0.9539,0.3337
-0.0387,0.9504,0.3325
-0.0394,0.9519,0.3296
-0.0392,0.9495,0.3327
-0.0389,0.9504,0.331
-0.0372,0.9497,0.3305
-0.0384,0.9539,0.3325
-0.0377,0.9463,0.3332
-0.0357,0.948,0.3357
-0.0394,0.9465,0.3364
-0.0374,0.9468,0.3335
-0.0394,0.9461,0.3303
-0.0396,0.9429,0.3322
-0.0387,0.9448,0.3313
-0.0401,0.9448,0.3313
-0.0438,0.9434,0.3293
-0.0392,0.9434,0.3308
-0.0396,0.9399,0.3301
-0.0423,0.9399,0.3335
-0.0389,0.9421,0.334
-0.0409,0.9407,0.3332
-0.0426,0.9395,0.3325
-0.0416,0.9402,0.3315
-0.0394,0.9417,0.3296
-0.0438,0.9409,0.3271
-0.0426,0.9451,0.3283
-0.0438,0.9431,0.3288
-0.0399,0.9431,0.3274
-0.0414,0.9431,0.3288
-0.0411,0.9421,0.3276
-0.0396,0.9409,0.3298
-0.0392,0.9426,0.3308
-0.0394,0.9395,0.3269
-0.0389,0.9407,0.3286
-0.0404,0.9434,0.3283
-0.0414,0.9441,0.3276
-0.0431,0.9419,0.3308
-0.0438,0.9443,0.3301
-0.0443,0.9485,0.3303
-0.0453,0.95,0.3313
-0.0416,0.9485,0.3298
-0.0431,0.9485,0.3293
-0.0394,0.9468,0.3286
-0.0374,0.9458,0.331
-0.0382,0.9487,0.3281
-0.0389,0.9463,0.3271
-0.0389,0.9473,0.3291
-0.0382,0.9446,0.3301
-0.0399,0.9461,0.3313
-0.0426,0.9475,0.3337
-0.0401,0.9465,0.3352
-0.0404,0.9448,0.3354
-0.0411,0.9417,0.3357
-0.0379,0.9463,0.3364
-0.0414,0.9446,0.3349
-0.0411,0.9443,0.3344
-0.0392,0.9441,0.3335
-0.0428,0.9458,0.3352
-0.0414,0.9436,0.3344
-0.0382,0.9434,0.3354
-0.0399,0.9407,0.3347
-0.0399,0.9414,0.3362
-0.0387,0.9417,0.3366
-0.0418,0.9443,0.3364
-0.0428,0.9446,0.3371
-0.0418,0.9441,0.3386
-0.0414,0.9414,0.3381
-0.0423,0.9407,0.3386
-0.0409,0.9414,0.3364
-0.0426,0.9441,0.3369
-0.0411,0.9407,0.3374
-0.0411,0.9434,0.3386
-0.0389,0.9421,0.3342
-0.0392,0.9402,0.3325
-0.0414,0.9424,0.3327
-0.0428,0.9402,0.3296
-0.0433,0.9387,0.331
-0.0455,0.9392,0.3303
-0.0428,0.9409,0.332
-0.0433,0.9421,0.3301
-0.0438,0.9387,0.3303
-0.044,0.9426,0.3315
-0.045,0.9417,0.3303
-0.0426,0.9382,0.3315
-0.044,0.9373,0.3315
-0.0428,0.937,0.3308
-0.0436,0.9407,0.3318
-0.0428,0.9387,0.3327
-0.0406,0.9409,0.3337
-0.0418,0.9397,0.3354
-0.0394,0.9382,0.3349
-0.0384,0.939,0.3362
-0.0389,0.9412,0.3335
-0.0355,0.9368,0.3332
-0.0372,0.9407,0.3332
-0.0384,0.9414,0.3322
-0.0367,0.9392,0.333
-0.0377,0.9429,0.3325
-0.0374,0.9404,0.3322
-0.0355,0.9407,0.3327
-0.0367,0.9404,0.3291
-0.0335,0.9463,0.3305
-0.0372,0.9429,0.3296
-0.0365,0.9417,0.3298
-0.0343,0.9429,0.3279
-0.0355,0.9451,0.3298
-0.0362,0.9436,0.3308
-0.036,0.9439,0.331
-0.0367,0.9463,0.332
-0.0387,0.9434,0.3305
-0.0374,0.9426,0.3303
-0.0377,0.9443,0.3318
-0.0377,0.9473,0.332
-0.0404,0.9434,0.3327
-0.0414,0.9487,0.3318
-0.0445,0.9458,0.333
-0.0428,0.9495,0.3325
-0.0411,0.9495,0.3315
-0.0404,0.9456,0.3305
-0.0418,0.9482,0.3296
-0.0387,0.9473,0.3296
-0.0423,0.9495,0.3305
-0.0416,0.9458,0.3271
-0.0421,0.9446,0.3271
-0.0467,0.9441,0.3269
-0.0428,0.9458,0.331
-0.0411,0.9465,0.331
-0.0433,0.9468,0.3308
-0.0438,0.9456,0.3313
-0.0411,0.9468,0.3313
-0.0421,0.9473,0.3298
-0.0433,0.9465,0.3313
-0.0399,0.9461,0.3308
-0.0406,0.9448,0.3318
-0.0399,0.949,0.331
-0.0401,0.9504,0.332
-0.0401,0.95,0.3305
-0.0394,0.9458,0.3291
-0.0372,0.9485,0.3301
-0.0399,0.9453,0.3293
-0.0394,0.9439,0.3293
-0.0377,0.9441,0.3303
-0.0384,0.9446,0.3281
-0.0418,0.9451,0.3296
-0.0374,0.9429,0.3291
-0.0421,0.9441,0.3293
-0.0416,0.9417,0.3276
-0.0367,0.9404,0.3288
-0.0377,0.9421,0.3286
-0.0362,0.9441,0.3279
-0.035,0.9439,0.3286
-0.0411,0.9414,0.3283
-0.0377,0.9451,0.3283
-0.0372,0.9448,0.3276
-0.0365,0.9456,0.3286
-0.0367,0.9463,0.3298
-0.0367,0.9436,0.3286
-0.0374,0.9453,0.3305
-0.0367,0.9446,0.3322
-0.0372,0.9419,0.3313
-0.0377,0.9461,0.3303
-0.0382,0.9463,0.3296
-0.0394,0.9439,0.3296
-0.0377,0.9465,0.3305
-0.0374,0.9482,0.3313
-0.0387,0.9456,0.332
-0.0392,0.9475,0.3315
-0.0406,0.9473,0.3318
-0.0374,0.9441,0.331
-0.0392,0.9453,0.3281
-0.0362,0.9473,0.3305
-0.0382,0.9453,0.3291
-0.0387,0.9429,0.3298
-0.0404,0.9458,0.3303
-0.0379,0.9443,0.3298
-0.0374,0.9443,0.3293
-0.0377,0.9417,0.3296
-0.0357,0.9446,0.3283
-0.036,0.9443,0.3271
-0.034,0.9426,0.3286
-0.0355,0.9421,0.3269
-0.0326,0.9424,0.3252
-0.034,0.9431,0.3252
-0.0343,0.9448,0.3239
-0.034,0.9424,0.3232
-0.0306,0.9407,0.3249
-0.0291,0.9412,0.3261
-0.0318,0.9441,0.3259
-0.0353,0.9446,0.3259
-0.0326,0.948,0.3266
-0.0345,0.9512,0.3266
-0.036,0.9509,0.3235
-0.0338,0.9504,0.3225
-0.0321,0.947,0.3244
-0.0309,0.9495,0.3264
-0.0331,0.9502,0.3227
-0.0328,0.9514,0.3249
-0.034,0.9502,0.3217
-0.0321,0.9507,0.3266
-0.0362,0.9565,0.3257
-0.0374,0.9524,0.3249
-0.0372,0.958,0.3252
-0.0396,0.9595,0.3279
-0.0448,0.9588,0.3281
-0.0458,0.9602,0.3279
-0.046,0.957,0.3303
-0.045,0.9568,0.3313
-0.0504,0.9605,0.3313
-0.0494,0.9605,0.3322
-0.0504,0.9615,0.3318
-0.0526,0.961,0.3305
-0.0526,0.9593,0.3313
-0.0506,0.958,0.3293
-0.0516,0.9558,0.3279
-0.0545,0.9546,0.3249
-0.0541,0.9578,0.3269
-0.0536,0.9568,0.3288
-0.0555,0.9546,0.3264
-0.0562,0.9585,0.3215
-0.056,0.9517,0.3205
-0.0528,0.9492,0.3198
-0.0523,0.947,0.3169
-0.0506,0.9434,0.3156
-0.0514,0.9441,0.3154
-0.0501,0.9443,0.3139
-0.0465,0.9451,0.3176
-0.0433,0.9414,0.3156
-0.0436,0.9412,0.3174
-0.0443,0.9404,0.3176
-0.0436,0.9375,0.3186
-0.0387,0.9377,0.3196
-0.0418,0.9368,0.321
-0.0423,0.9402,0.3193
-0.0399,0.9385,0.3213
-0.0404,0.938,0.3203
-0.0396,0.9407,0.3217
-0.0406,0.9419,0.3244
-0.0423,0.9417,0.3232
-0.0401,0.9417,0.3264
-0.0382,0.9409,0.3257
-0.0394,0.9463,0.3249
-0.0401,0.9485,0.3259
-0.0426,0.947,0.3281
-0.0384,0.9461,0.331
-0.036,0.9461,0.3327
-0.0377,0.9465,0.3344
-0.034,0.9473,0.3335
-0.0355,0.9485,0.334
-0.0374,0.9504,0.3352
-0.0372,0.9509,0.3337
-0.0374,0.9485,0.3305
-0.0372,0.948,0.3337
-0.0392,0.9507,0.331
-0.0394,0.9531,0.3318
-0.0377,0.9509,0.3296
-0.0423,0.9507,0.3318
-0.0411,0.9514,0.3313
-0.0428,0.9492,0.3298
-0.0433,0.9487,0.3308
-0.044,0.9504,0.331
-0.0453,0.9497,0.332
-0.044,0.9514,0.3315
-0.0455,0.9514,0.3303
-0.0472,0.95,0.3305
-0.0462,0.9475,0.3303
-0.0492,0.95,0.3293
-0.0511,0.9529,0.3305
-0.0489,0.9546,0.3293
-0.0487,0.9529,0.3249
-0.0526,0.9519,0.3276
-0.0499,0.9519,0.3296
-0.0509,0.9495,0.3264
-0.0519,0.9512,0.3288
-0.0497,0.9497,0.3279
-0.0489,0.9514,0.3279
-0.0501,0.9502,0.3286
-0.0501,0.9514,0.3281
-0.0526,0.9473,0.3308
-0.0487,0.948,0.3291
-0.0482,0.9487,0.3252
-0.0472,0.9497,0.3264
-0.0443,0.947,0.3279
-0.0467,0.9465,0.3259
-0.045,0.9473,0.3259
-0.044,0.9478,0.3244
-0.0438,0.9458,0.3244
-0.0404,0.947,0.3254
-0.0416,0.9443,0.3249
-0.0436,0.9407,0.3254
-0.0406,0.9431,0.3252
-0.0396,0.9409,0.3232
-0.0411,0.9426,0.3252
-0.0411,0.9424,0.3252
-0.037,0.9409,0.3239
-0.0382,0.9392,0.3252
-0.0416,0.9409,0.3225
-0.0409,0.9419,0.3249
-0.0401,0.939,0.322
-0.0416,0.9385,0.3235
-0.0392,0.9387,0.323
-0.0409,0.9412,0.3244
-0.0401,0.9399,0.3247
-0.0394,0.9395,0.3261
-0.0411,0.9404,0.3254
-0.0416,0.9414,0.3254
-0.0377,0.9414,0.3244
-0.0365,0.9434,0.3264
-0.0328,0.9426,0.3271
-0.0348,0.9426,0.3274
-0.0323,0.9414,0.3276
-0.0338,0.9441,0.3266
-0.0338,0.9421,0.3266
-0.0331,0.9419,0.3259
-0.0353,0.9446,0.3239
-0.0348,0.9468,0.3254
-0.0353,0.9421,0.3254
-0.0309,0.9468,0.3252
-0.0306,0.9434,0.3235
-0.0311,0.9461,0.3261
-0.0313,0.9478,0.3271
-0.034,0.9446,0.3301
-0.0326,0.9431,0.3296
-0.0309,0.9436,0.3298
-0.0313,0.9451,0.3301
-0.0335,0.9448,0.3288
-0.0343,0.9439,0.3308
-0.0389,0.9448,0.3298
-0.0372,0.9424,0.3291
-0.0343,0.9482,0.3332
-0.0345,0.9487,0.3322
-0.0355,0.9514,0.333
-0.0387,0.9512,0.3291
-0.0382,0.9531,0.3286
-0.036,0.9504,0.3276
-0.0377,0.9544,0.3266
-0.0382,0.9531,0.3271
-0.035,0.9524,0.3237
-0.0384,0.9541,0.3235
-0.0389,0.9541,0.3191
-0.0392,0.9541,0.3213
-0.0394,0.9558,0.3183
-0.0389,0.9565,0.3186
-0.0396,0.9544,0.3166
-0.036,0.9556,0.3178
-0.036,0.9565,0.3137
-0.0421,0.9568,0.3147
-0.0406,0.958,0.3139
-0.0421,0.958,0.3137
-0.0392,0.9578,0.3154
-0.0374,0.9565,0.3171
-0.036,0.9514,0.3186
-0.0367,0.9524,0.3198
-0.0389,0.9509,0.3196
-0.0416,0.9512,0.3188
-0.0416,0.9507,0.3178
-0.0428,0.9509,0.3186
-0.0399,0.95,0.3169
-0.0436,0.9524,0.3193
-0.0414,0.9461,0.32
-0.0401,0.9461,0.322
-0.0426,0.9473,0.3247
-0.0414,0.9468,0.3271
-0.046,0.9495,0.3286
-0.0438,0.9492,0.3283
-0.0438,0.9468,0.3281
-0.0482,0.9482,0.3288
-0.0448,0.9487,0.3266
-0.0443,0.9497,0.3269
-0.0436,0.95,0.3281
-0.0448,0.9507,0.3293
-0.047,0.9482,0.3301
-0.0458,0.9456,0.3296
-0.0445,0.949,0.3313
-0.046,0.9492,0.3305
-0.0472,0.9495,0.3315
-0.0472,0.95,0.3293
-0.0455,0.9495,0.332
-0.0443,0.9487,0.3318
-0.0436,0.9502,0.3293
-0.0433,0.9468,0.3298
-0.0411,0.9465,0.3288
-0.0433,0.9473,0.3283
-0.0426,0.9463,0.3305
-0.0414,0.9443,0.3298
-0.0404,0.9478,0.3318
-0.0431,0.9463,0.3325
-0.0367,0.9453,0.3318
-0.0404,0.9461,0.3283
-0.0404,0.9451,0.3281
-0.0414,0.9456,0.3288
-0.0399,0.9478,0.3301
-0.0409,0.9424,0.332
-0.0399,0.9429,0.3332
-0.0384,0.9419,0.332
-0.0396,0.9424,0.3291
-0.0379,0.9448,0.3288
-0.0387,0.9443,0.3276
-0.036,0.9434,0.3293
-0.0343,0.9434,0.3286
-0.035,0.9436,0.3269
-0.0355,0.9421,0.3286
-0.0353,0.9439,0.3281
-0.0345,0.9431,0.3261
-0.0353,0.9419,0.3274
-0.0362,0.9404,0.3305
-0.0377,0.9439,0.3286
-0.0423,0.9397,0.3301
-0.0406,0.9399,0.3303
-0.0414,0.9421,0.331
-0.0387,0.9392,0.3318
-0.0367,0.9395,0.3322
-0.0372,0.9397,0.3354
-0.0382,0.9392,0.3362
-0.0401,0.9412,0.3357
-0.0401,0.9426,0.3359
-0.0389,0.9441,0.3364
-0.0387,0.9431,0.3379
-0.0382,0.9426,0.3364
-0.0389,0.9431,0.3347
-0.0379,0.9429,0.3352
-0.0387,0.9436,0.3349
-0.0384,0.9431,0.3327
-0.0374,0.9448,0.3342
-0.0362,0.9475,0.3335
-0.0367,0.9443,0.3327
-0.0365,0.9446,0.3337
-0.037,0.9463,0.3357
-0.0374,0.9441,0.3342
-0.0411,0.9441,0.3335
-0.0399,0.9446,0.333
-0.0372,0.9487,0.3352
-0.0377,0.9456,0.3322
-0.036,0.9434,0.333
-0.0355,0.9443,0.3362
-0.0399,0.9453,0.3354
-0.0353,0.9465,0.3359
-0.0377,0.9468,0.3381
-0.0365,0.9441,0.3369
-0.035,0.9475,0.3388
-0.0362,0.9475,0.3418
-0.0345,0.9443,0.3396
-0.0365,0.9426,0.341
-0.0326,0.9461,0.341
-0.0331,0.9475,0.3413
-0.0379,0.9468,0.3396
-0.0328,0.9448,0.3388
-0.0291,0.9446,0.3359
-0.0294,0.9441,0.3366
-0.0311,0.9446,0.3364
-0.0299,0.9429,0.3357
-0.0328,0.9414,0.3381
-0.0316,0.9434,0.3362
-0.0353,0.9436,0.3347
-0.0355,0.9439,0.3337
-0.0345,0.9424,0.3347
-0.0367,0.9419,0.3344
-0.0345,0.9421,0.3342
-0.0304,0.9404,0.334
-0.0343,0.9407,0.3352
-0.0323,0.9424,0.3337
-0.0318,0.939,0.3347
-0.0348,0.9387,0.3366
-0.0328,0.9409,0.3342
-0.0345,0.9419,0.3347
-0.0374,0.9412,0.3364
-0.0348,0.9424,0.3362
-0.0379,0.9392,0.3374
-0.0365,0.9417,0.3354
-0.0377,0.9404,0.333
-0.0355,0.9404,0.333
-0.0355,0.9385,0.3347
-0.0384,0.9382,0.3366
-0.0374,0.9392,0.3352
-0.0377,0.939,0.3379
-0.0372,0.9419,0.3384
-0.0384,0.9373,0.3393
-0.0394,0.9375,0.3398
-0.0384,0.9377,0.3401
-0.0362,0.9424,0.3408
-0.036,0.9412,0.3386
-0.0365,0.9399,0.3388
-0.0357,0.9402,0.3384
-0.035,0.9407,0.3379
-0.0343,0.9419,0.3393
-0.0328,0.9392,0.3354
-0.035,0.9421,0.3371
-0.0313,0.9385,0.3371
-0.0355,0.9404,0.3366
-0.037,0.9407,0.3379
-0.0345,0.9419,0.3357
-0.0374,0.9409,0.3374
-0.0345,0.9402,0.3344
-0.0355,0.9424,0.334
-0.0355,0.9399,0.3352
-0.0333,0.9397,0.3379
-0.0355,0.9429,0.3379
-0.036,0.9414,0.3366
-0.0362,0.9419,0.3369
-0.036,0.9419,0.333
-0.0348,0.9436,0.3332
-0.0355,0.9431,0.332
-0.034,0.9436,0.3347
-0.0353,0.9453,0.3337
-0.0379,0.9439,0.334
-0.0355,0.9424,0.3327
-0.0365,0.9443,0.3335
-0.0353,0.9458,0.3327
-0.0362,0.9453,0.3337
-0.0372,0.9468,0.3327
-0.0389,0.9485,0.3347
-0.0357,0.9417,0.3325
-0.0362,0.9448,0.332
-0.0367,0.9431,0.3342
-0.035,0.9395,0.334
-0.0323,0.9407,0.3349
-0.0328,0.9409,0.3362
-0.036,0.9417,0.3366
-0.0313,0.9439,0.3357
-0.0331,0.9429,0.3374
-0.0367,0.9419,0.3393
-0.0331,0.9443,0.3391
-0.0374,0.9426,0.3401
-0.035,0.9439,0.3384
-0.0335,0.9407,0.3379
-0.0338,0.9395,0.3386
-0.0357,0.9395,0.3381
-0.0372,0.9451,0.3393
-0.0382,0.9414,0.3393
-0.0384,0.9421,0.3403
-0.0365,0.9426,0.3413
-0.0392,0.9407,0.3403
-0.0396,0.9399,0.3413
-0.0372,0.9414,0.342
-0.037,0.9387,0.341
-0.0377,0.9397,0.3415
-0.0396,0.9399,0.3432
-0.0389,0.9392,0.3442
-0.0367,0.9395,0.345
-0.0377,0.9387,0.3472
-0.0401,0.9399,0.346
-0.0379,0.9392,0.3455
-0.0382,0.9443,0.3457
-0.0372,0.9426,0.3445
-0.0396,0.9407,0.3445
-0.0406,0.9409,0.3445
-0.0426,0.9404,0.3427
-0.0404,0.9414,0.3435
-0.0406,0.9414,0.3427
-0.0396,0.9439,0.343
-0.0392,0.9421,0.341
-0.0384,0.9402,0.3413
-0.0411,0.9431,0.341
-0.0421,0.9446,0.3413
-0.0414,0.9446,0.3427
-0.0421,0.9429,0.3408
-0.0418,0.9419,0.3403
-0.0418,0.9436,0.3413
-0.0406,0.9417,0.3408
-0.0399,0.9421,0.3415
-0.0399,0.9399,0.3408
-0.0367,0.9421,0.3423
-0.0389,0.9419,0.341
-0.0396,0.9417,0.3386
-0.0365,0.9395,0.3393
-0.036,0.9429,0.3386
-0.0365,0.9421,0.3362
-0.0348,0.9431,0.3357
-0.0377,0.9426,0.3357
-0.035,0.9429,0.3376
-0.035,0.9407,0.3347
-0.0345,0.9429,0.3369
-0.0348,0.9431,0.3337
-0.0374,0.9446,0.3362
-0.0357,0.9424,0.3354
-0.0365,0.9436,0.3366
-0.0384,0.9417,0.3376
-0.0394,0.9414,0.3386
-0.0367,0.9404,0.3384
-0.0387,0.9407,0.3398
-0.0392,0.9417,0.3398
-0.0418,0.9409,0.3401
-0.0409,0.9407,0.3398
-0.0411,0.9421,0.3418
-0.0401,0.9417,0.3432
-0.0423,0.9412,0.342
-0.0433,0.9419,0.342
-0.0438,0.9424,0.3425
-0.0421,0.9412,0.3408
-0.0401,0.9412,0.3432
-0.0431,0.9392,0.3455
-0.0406,0.9436,0.3418
-0.0404,0.9436,0.342
-0.0389,0.9412,0.3427
-0.0377,0.9399,0.3408
-0.0409,0.9412,0.3393
-0.0392,0.9404,0.3371
-0.0409,0.9392,0.3388
-0.0443,0.937,0.3374
-0.0409,0.937,0.3391
-0.0431,0.9421,0.3388
-0.0438,0.9407,0.3393
-0.0428,0.9412,0.3391
-0.0416,0.9412,0.3396
-0.0416,0.9446,0.3388
-0.0401,0.9441,0.3403
-0.0399,0.9436,0.3415
-0.0394,0.9436,0.3396
-0.0426,0.9439,0.3418
-0.0433,0.9453,0.3398
-0.0411,0.9441,0.3401
-0.0416,0.9434,0.3401
-0.0406,0.9431,0.3396
-0.0421,0.9426,0.3413
-0.0436,0.9434,0.343
-0.0436,0.9458,0.3423
-0.0426,0.9448,0.343
-0.0414,0.9453,0.3435
-0.0423,0.9439,0.3437
-0.0418,0.9407,0.3445
-0.0396,0.9436,0.344
-0.0372,0.9465,0.3435
-0.0362,0.9429,0.3457
-0.0379,0.9417,0.3425
-0.036,0.939,0.343
-0.0362,0.9392,0.3445
-0.0372,0.9399,0.3445
-0.0379,0.9395,0.3457
-0.037,0.9351,0.3452
-0.037,0.9377,0.3408
-0.0355,0.9363,0.3432
-0.0389,0.9377,0.3418
-0.0392,0.9377,0.3408
-0.0379,0.9395,0.3398
-0.0406,0.9392,0.3376
-0.0404,0.9412,0.3401
-0.0409,0.9404,0.3415
-0.0428,0.9426,0.3403
-0.0426,0.9424,0.3381
-0.0416,0.9417,0.3384
-0.0428,0.9399,0.3391
-0.0401,0.9399,0.3403
-0.0418,0.9399,0.3415
-0.0443,0.9385,0.3408
-0.0448,0.9385,0.342
-0.0438,0.9387,0.3447
-0.0428,0.9407,0.3432
-0.0455,0.9402,0.3455
-0.0458,0.9395,0.3447
-0.0448,0.9375,0.3447
-0.045,0.9419,0.3464
-0.0448,0.9414,0.3452
-0.0406,0.9409,0.345
-0.0404,0.9407,0.3425
-0.0426,0.9414,0.3445
-0.0416,0.9424,0.3464
-0.0411,0.9446,0.343
-0.0414,0.9402,0.344
-0.0431,0.9419,0.3445
-0.0406,0.9399,0.345
-0.0428,0.9421,0.3442
-0.0428,0.9392,0.3432
-0.0414,0.9431,0.3415
-0.0404,0.9414,0.3423
-0.0401,0.9387,0.3418
-0.0409,0.9426,0.343
-0.0416,0.9424,0.3401
-0.0436,0.9419,0.3415
-0.045,0.9429,0.3398
-0.0453,0.9439,0.3442
-0.0423,0.9421,0.3437
-0.0404,0.9397,0.341
-0.0423,0.9412,0.3432
-0.0401,0.9397,0.3418
-0.0428,0.9409,0.3435
-0.0455,0.9395,0.345
-0.0438,0.939,0.3432
-0.0423,0.939,0.3437
-0.0411,0.9373,0.3435
-0.0401,0.939,0.3452
-0.0414,0.9368,0.3472
-0.0406,0.9395,0.346
-0.0433,0.9395,0.3455
-0.0414,0.9414,0.3455
-0.0411,0.9426,0.3445
-0.0394,0.9424,0.3464
-0.0396,0.9424,0.3437
-0.0382,0.9424,0.3464
-0.0406,0.9404,0.3486
-0.0409,0.9409,0.3442
-0.0382,0.9409,0.344
-0.0433,0.9409,0.3437
-0.0396,0.9412,0.3425
-0.0404,0.9395,0.3437
-0.0411,0.9431,0.3418
-0.0421,0.9402,0.342
-0.0416,0.9397,0.3418
-0.0421,0.9392,0.342
-0.0404,0.9392,0.3415
-0.0428,0.9373,0.3423
-0.0399,0.939,0.341
-0.0426,0.9409,0.3405
