time,gFx,gFy,gFz,TgF
1.701302239,0.0134,-0.0648,1.0004,1.003
1.703094218,0.0104,-0.0646,0.9999,1.002
1.705311197,0.0107,-0.0665,1.0002,1.002
1.709237655,0.0151,-0.0656,0.9999,1.002
1.71157677,0.0131,-0.0692,0.9967,0.999
1.712897395,0.0163,-0.0653,0.9963,0.999
1.715031405,0.0168,-0.0668,0.9967,0.999
1.717559791,0.0185,-0.0651,0.9980,1.000
1.72084552,0.0185,-0.0643,1.0007,1.003
1.722395572,0.0241,-0.0658,0.9982,1.001
1.725637812,0.0224,-0.0626,0.9985,1.001
1.726967812,0.0224,-0.0646,1.0011,1.003
1.729068645,0.0248,-0.0687,1.0007,1.003
1.731932655,0.0251,-0.0682,1.0036,1.006
1.734788801,0.0229,-0.0695,1.0036,1.006
1.737757447,0.0212,-0.0697,1.0070,1.010
1.739616874,0.0195,-0.0700,1.0085,1.011
1.741447395,0.0187,-0.0714,1.0114,1.014
1.744363593,0.0165,-0.0712,1.0112,1.014
1.74575052,0.0178,-0.0702,1.0114,1.014
1.748425364,0.0136,-0.0692,1.0129,1.015
1.75636401,0.0141,-0.0685,1.0109,1.013
1.757285937,0.0134,-0.0722,1.0082,1.011
1.757850312,0.0134,-0.0690,1.0102,1.013
1.762716978,0.0121,-0.0702,1.0102,1.013
1.763587343,0.0056,-0.0697,1.0080,1.010
1.764340051,0.0075,-0.0727,1.0072,1.010
1.764789374,0.0078,-0.0734,1.0050,1.008
1.766721822,0.0078,-0.0727,1.0065,1.009
1.769251822,0.0041,-0.0675,1.0046,1.007
1.771825885,0.0070,-0.0724,1.0046,1.007
1.774468697,0.0073,-0.0680,1.0041,1.006
1.776378176,0.0053,-0.0682,1.0048,1.007
1.779078541,0.0041,-0.0653,1.0036,1.006
1.780491718,0.0041,-0.0660,1.0031,1.005
1.786597655,0.0070,-0.0646,1.0028,1.005
1.794066457,0.0070,-0.0675,1.0046,1.007
1.80117651,0.0099,-0.0658,1.0011,1.003
1.80246677,0.0151,-0.0643,1.0046,1.007
1.803658957,0.0178,-0.0629,1.0055,1.008
1.804507135,0.0168,-0.0641,1.0058,1.008
