gFx,gFy,gFz
-0.0724,0.8183,0.0841
-0.0758,0.8032,0.0838
-0.0761,0.7914,0.0853
-0.0731,0.7789,0.0823
-0.077,0.7645,0.0819
-0.0748,0.7521,0.0811
-0.0787,0.7431,0.0792
-0.079,0.7335,0.0765
-0.079,0.7225,0.075
-0.0763,0.7137,0.0731
-0.0787,0.7015,0.0706
-0.0787,0.6942,0.0679
-0.078,0.6866,0.0677
-0.0756,0.6764,0.0662
-0.0768,0.6725,0.0648
-0.0765,0.6634,0.0611
-0.0724,0.6531,0.0623
-0.0743,0.647,0.0609
-0.0736,0.6397,0.0633
-0.0687,0.6358,0.0638
-0.0675,0.6299,0.0653
-0.0643,0.6275,0.0653
-0.0602,0.6212,0.0692
-0.057,0.6173,0.0743
-0.0514,0.619,0.0792
-0.0455,0.6185,0.0833
-0.0414,0.6197,0.0899
-0.036,0.6229,0.095
-0.0326,0.6251,0.1009
-0.0313,0.6358,0.1063
-0.0304,0.6441,0.1104
-0.0291,0.6497,0.118
-0.0331,0.6558,0.1219
-0.0323,0.6685,0.1266
-0.0306,0.6786,0.1295
-0.0294,0.6861,0.1354
-0.0289,0.6993,0.1337
-0.0311,0.714,0.1349
-0.0296,0.7252,0.1358
-0.0291,0.7384,0.1332
-0.0279,0.754,0.1293
-0.0279,0.7675,0.1256
-0.0289,0.7816,0.1195
-0.0265,0.7951,0.1136
-0.0233,0.8102,0.1046
-0.025,0.8193,0.0943
-0.0277,0.8342,0.0826
-0.0279,0.8479,0.0706
-0.0301,0.8593,0.0596
-0.034,0.8711,0.0454
-0.0389,0.8838,0.0298
-0.0387,0.8987,0.0176
-0.0418,0.9084,0.0061
-0.0428,0.9226,-0.0088
-0.046,0.9365,-0.0198
-0.0455,0.9448,-0.0339
-0.0492,0.9585,-0.0444
-0.0475,0.9666,-0.0535
-0.0475,0.9761,-0.0623
-0.0462,0.9893,-0.0696
-0.0492,1.003,-0.0752
-0.0509,1.0154,-0.0791
-0.0494,1.0289,-0.0833
-0.0506,1.0396,-0.0848
-0.0533,1.0545,-0.0845
-0.0548,1.0623,-0.0838
-0.0567,1.0751,-0.0801
-0.0545,1.0875,-0.0762
-0.0504,1.0924,-0.0733
-0.0472,1.0961,-0.0655
-0.0448,1.1036,-0.0608
-0.0401,1.1095,-0.0581
-0.0365,1.1156,-0.0479
-0.0348,1.1202,-0.0403
-0.0357,1.1244,-0.0276
-0.0343,1.1271,-0.022
-0.0379,1.1315,-0.0139
-0.0404,1.1349,-0.0027
-0.0477,1.1337,0.0049
-0.0519,1.1371,0.0149
-0.0553,1.1356,0.024
-0.0624,1.1349,0.033
-0.0716,1.1347,0.0428
-0.0751,1.1349,0.0503
-0.0814,1.1371,0.0557
-0.0885,1.1376,0.0618
-0.0966,1.1391,0.0711
-0.1068,1.1398,0.0784
-0.1151,1.1435,0.0831
-0.1215,1.1452,0.0894
-0.1322,1.1505,0.0919
-0.1386,1.1542,0.0989
-0.1425,1.1591,0.1007
-0.1528,1.1654,0.1053
-0.1506,1.1708,0.1065
-0.1535,1.1779,0.1072
-0.155,1.1813,0.1092
-0.154,1.1879,0.1068
-0.1515,1.1896,0.1063
-0.1493,1.1906,0.1072
-0.144,1.1989,0.107
-0.1376,1.204,0.1043
-0.134,1.2097,0.1026
-0.1276,1.2121,0.1021
-0.121,1.2136,0.1019
-0.1154,1.2184,0.1009
-0.11,1.2224,0.0972
-0.1068,1.2248,0.0989
-0.1005,1.2246,0.1014
-0.0936,1.2265,0.1004
-0.0895,1.2275,0.1004
-0.0831,1.228,0.1004
-0.077,1.2311,0.0997
-0.0665,1.2309,0.1014
-0.0641,1.2348,0.1007
-0.0548,1.2382,0.0994
-0.0553,1.2421,0.0997
-0.0523,1.2385,0.1033
-0.0548,1.2409,0.1053
-0.0592,1.2443,0.106
-0.0648,1.2421,0.1092
-0.0694,1.2438,0.1094
-0.0697,1.2399,0.1102
-0.0663,1.239,0.1077
-0.0555,1.2385,0.1031
-0.047,1.2387,0.0982
-0.0392,1.2404,0.0914
-0.026,1.2424,0.0828
-0.0093,1.2475,0.0779
0.0036,1.2529,0.0694
0.0229,1.2556,0.0613
0.0324,1.2632,0.0511
0.0473,1.2698,0.0406
0.0534,1.2761,0.0318
0.0552,1.2859,0.0235
0.0559,1.2959,0.013
0.0532,1.3025,0.0015
0.0486,1.3096,-0.0054
0.0388,1.3201,-0.0139
0.0353,1.3284,-0.023
0.0307,1.3318,-0.031
0.0263,1.3374,-0.0366
0.0261,1.3384,-0.0464
0.0217,1.3313,-0.0603
0.0173,1.3247,-0.0721
0.0104,1.3225,-0.0899
0.0041,1.3103,-0.1031
-0.0001,1.2995,-0.1185
-0.002,1.2871,-0.1351
-0.0023,1.269,-0.1571
-0.0084,1.2546,-0.1734
-0.0103,1.2299,-0.1883
-0.0108,1.2097,-0.2054
-0.0093,1.1869,-0.2181
-0.0081,1.164,-0.2274
-0.0037,1.143,-0.2377
-0.0018,1.1205,-0.2455
-0.0005,1.1007,-0.2494
0.0087,1.077,-0.2526
0.0141,1.055,-0.2531
0.0224,1.0313,-0.2531
0.0349,1.0115,-0.2514
0.0422,0.9952,-0.2458
0.0547,0.9746,-0.2416
0.0625,0.959,-0.236
0.0683,0.9395,-0.2311
0.0727,0.928,-0.224
0.0781,0.9133,-0.2174
0.0769,0.9036,-0.2125
0.0788,0.8943,-0.202
0.0722,0.8816,-0.1959
0.07,0.8701,-0.1913
0.0671,0.8635,-0.1866
0.0642,0.854,-0.1791
0.062,0.8479,-0.1752
0.0608,0.8381,-0.1666
0.0581,0.8281,-0.1632
0.0556,0.8227,-0.1585
0.0539,0.82,-0.1539
0.0569,0.811,-0.1497
0.0569,0.8049,-0.1419
0.0583,0.7973,-0.1341
0.0615,0.7917,-0.1314
0.0671,0.7878,-0.1231
0.0693,0.7848,-0.118
0.072,0.7802,-0.1138
0.0771,0.7755,-0.106
0.0749,0.7724,-0.0999
0.0769,0.7753,-0.094
0.0779,0.7777,-0.0852
0.0761,0.7789,-0.0777
0.0759,0.7865,-0.0716
0.0747,0.7907,-0.0601
0.0713,0.7988,-0.0513
0.063,0.8058,-0.0425
0.0608,0.8156,-0.0369
0.052,0.8242,-0.0273
0.0451,0.8315,-0.023
0.0368,0.8412,-0.0149
0.0266,0.8491,-0.0115
0.0141,0.8559,-0.0056
0.0065,0.8659,0.0015
-0.0035,0.8759,0.0032
-0.012,0.8835,0.0074
-0.0269,0.8991,0.013
-0.0379,0.905,0.0164
-0.0453,0.9158,0.0203
-0.0497,0.9233,0.0203
-0.0624,0.9297,0.0235
-0.0702,0.9424,0.0271
-0.0768,0.9458,0.0274
-0.0822,0.948,0.0262
-0.0875,0.95,0.0286
-0.0868,0.9561,0.0284
-0.0922,0.9544,0.0281
-0.0963,0.9573,0.0249
-0.0953,0.9583,0.0237
-0.0946,0.9617,0.0237
-0.0975,0.9612,0.023
-0.0973,0.9639,0.0235
-0.099,0.9612,0.0242
-0.0973,0.9651,0.0266
-0.0961,0.9678,0.0288
-0.0897,0.9656,0.031
-0.0907,0.9673,0.032
-0.0856,0.9646,0.0371
-0.0805,0.9651,0.0401
-0.0758,0.9646,0.0428
-0.0675,0.962,0.0472
-0.0599,0.9595,0.0503
-0.0519,0.9585,0.0518
-0.0455,0.9522,0.0535
-0.037,0.9502,0.0525
-0.0294,0.9439,0.0542
-0.0201,0.9392,0.0533
-0.0091,0.9346,0.0498
-0.0037,0.9277,0.0472
0.0095,0.9221,0.0445
0.0146,0.916,0.0445
0.0236,0.9126,0.0423
0.0371,0.906,0.0386
0.0449,0.8957,0.0335
0.0527,0.8842,0.032
0.061,0.8791,0.0279
0.0732,0.8694,0.0247
0.0801,0.8589,0.0218
0.0881,0.8503,0.0174
0.1011,0.8386,0.013
0.1118,0.8273,0.0059
0.116,0.8193,0.0
0.1262,0.8063,-0.0027
0.1387,0.7922,-0.0112
0.1463,0.7819,-0.0139
0.1494,0.7763,-0.0193
0.1578,0.7728,-0.0242
0.1612,0.766,-0.0266
0.1683,0.7636,-0.0281
0.17,0.7567,-0.0317
0.1734,0.7584,-0.0322
0.1746,0.7543,-0.0325
0.1734,0.757,-0.0325
0.1727,0.7572,-0.0354
0.1719,0.757,-0.0342
0.169,0.7597,-0.032
0.1631,0.7645,-0.0315
0.1646,0.7677,-0.0283
0.1612,0.7702,-0.0251
0.1568,0.7743,-0.0227
0.1541,0.7782,-0.0215
0.1463,0.7833,-0.0171
0.146,0.7865,-0.0164
0.1402,0.7868,-0.0139
0.137,0.7897,-0.0134
0.1304,0.7887,-0.0112
0.1243,0.7919,-0.0095
0.124,0.7941,-0.0042
0.1121,0.7953,-0.0017
0.1052,0.7951,0.0022
0.1023,0.7983,0.0049
0.0967,0.7975,0.0081
0.0896,0.7978,0.0115
0.082,0.7978,0.0164
0.0791,0.8,0.0183
0.0747,0.8024,0.0225
0.0664,0.8053,0.0279
0.0639,0.8063,0.031
0.0605,0.8105,0.0369
0.0632,0.8085,0.0393
0.0598,0.8156,0.042
0.0583,0.8154,0.0462
0.0581,0.822,0.0528
0.0566,0.8259,0.0542
0.0559,0.8337,0.0609
0.0544,0.8388,0.0621
0.0512,0.8454,0.0657
0.0476,0.8537,0.0701
0.0468,0.865,0.0731
0.0432,0.8735,0.074
0.0402,0.8845,0.0743
0.0395,0.8928,0.0775
0.0361,0.9038,0.0777
0.0351,0.9172,0.0787
0.0331,0.9275,0.0772
0.0312,0.9395,0.0765
0.0327,0.9475,0.0765
0.0329,0.9561,0.077
0.0366,0.9649,0.0762
0.041,0.9744,0.0745
0.0432,0.9839,0.075
0.049,0.9905,0.0743
0.0549,0.9981,0.0728
0.0564,1.0027,0.0709
0.0642,1.011,0.0665
0.0735,1.0172,0.0667
0.0803,1.0191,0.0643
0.083,1.0269,0.0643
0.0945,1.0343,0.064
0.1008,1.0355,0.0626
0.1038,1.0433,0.0621
0.1116,1.0462,0.0631
0.1148,1.0477,0.0648
0.1201,1.0553,0.0604
0.1231,1.0594,0.0631
0.1289,1.0614,0.0643
0.1282,1.0662,0.0657
0.1294,1.0748,0.0621
0.1282,1.0799,0.0633
0.1253,1.0834,0.0631
0.1245,1.087,0.0635
0.1157,1.0846,0.0618
0.1094,1.0875,0.0648
0.1043,1.0907,0.0635
0.0979,1.0946,0.067
0.0888,1.0951,0.0665
0.0764,1.0939,0.0711
0.0649,1.1024,0.0748
0.0532,1.0992,0.0782
0.041,1.1024,0.0821
0.0258,1.1029,0.0841
0.0124,1.1034,0.0887
0.0041,1.1034,0.0919
-0.0103,1.1066,0.0972
-0.0184,1.1056,0.0987
-0.0248,1.1024,0.1043
-0.0289,1.1041,0.1077
-0.0328,1.1056,0.1148
-0.0377,1.1041,0.1207
-0.0377,1.099,0.1261
-0.0345,1.0968,0.1319
-0.0269,1.0931,0.1361
-0.0199,1.0941,0.1441
-0.0172,1.0919,0.1488
-0.0062,1.0917,0.1539
0.0031,1.0885,0.1583
0.0126,1.0875,0.1617
0.0261,1.0848,0.1625
0.04,1.0865,0.1622
0.0603,1.0875,0.1644
0.0732,1.0885,0.1644
0.0852,1.0858,0.1612
0.0981,1.0848,0.1625
0.1069,1.0868,0.1586
0.1187,1.0863,0.1542
0.1316,1.0902,0.1495
0.1472,1.0939,0.1451
0.1614,1.0939,0.1366
0.1692,1.1007,0.131
0.1727,1.1068,0.1175
0.1741,1.1139,0.107
0.1724,1.1246,0.1007
0.1683,1.1339,0.0926
0.1602,1.1449,0.0828
0.1558,1.1579,0.0736
0.1526,1.1706,0.0604
0.155,1.182,0.0511
0.1631,1.1869,0.0369
0.1761,1.1928,0.0291
0.1888,1.2028,0.0259
0.2022,1.2067,0.0232
0.2137,1.2106,0.0242
0.2306,1.2116,0.0288
0.2384,1.2194,0.0354
0.2462,1.2243,0.0432
0.2386,1.2363,0.0464
0.2306,1.2468,0.052
0.2137,1.2636,0.0587
0.1917,1.2817,0.0643
0.17,1.3,0.0753
0.1419,1.3262,0.0787
0.1145,1.3489,0.0804
0.0949,1.3687,0.0838
0.0866,1.3899,0.0865
0.0849,1.4078,0.0906
0.0893,1.4185,0.0916
0.0979,1.4288,0.0936
0.1152,1.4295,0.0963
0.135,1.4283,0.0958
0.1533,1.4242,0.0946
0.1766,1.4134,0.0875
0.1929,1.3992,0.0814
0.2061,1.3821,0.0662
0.2122,1.3643,0.0457
0.2152,1.3438,0.0208
0.21,1.3201,-0.0051
0.2051,1.2971,-0.0342
0.1944,1.2749,-0.0613
0.1836,1.2539,-0.0904
0.167,1.2336,-0.1209
0.1453,1.2136,-0.1461
0.1204,1.1928,-0.1754
0.0986,1.1693,-0.2018
0.0735,1.153,-0.2228
0.0517,1.1325,-0.2475
0.0273,1.1122,-0.268
0.0092,1.0946,-0.2858
-0.0086,1.0777,-0.2971
-0.0257,1.0638,-0.31
-0.0377,1.0462,-0.3198
-0.0479,1.0308,-0.3256
-0.0548,1.0189,-0.3283
-0.0621,1.0054,-0.3259
-0.0646,0.9903,-0.321
-0.067,0.9732,-0.3141
-0.0692,0.9588,-0.3054
-0.0709,0.9417,-0.2968
-0.0682,0.9275,-0.2829
-0.0707,0.9141,-0.2689
-0.0721,0.8987,-0.2548
-0.068,0.8869,-0.2423
-0.0709,0.8789,-0.2257
-0.0711,0.8667,-0.2101
-0.066,0.8545,-0.1996
-0.0619,0.8417,-0.1842
-0.0587,0.8288,-0.1727
-0.0545,0.8215,-0.1593
-0.0511,0.8124,-0.148
-0.0467,0.8066,-0.1363
-0.0448,0.8005,-0.1275
-0.0433,0.7936,-0.1165
-0.0409,0.79,-0.1082
-0.0372,0.788,-0.1023
-0.0345,0.788,-0.0904
-0.0374,0.7895,-0.0843
-0.0291,0.7883,-0.0774
-0.0306,0.7924,-0.0721
-0.0282,0.8036,-0.064
-0.0257,0.8073,-0.0564
-0.0243,0.8188,-0.0505
-0.0257,0.8215,-0.0447
-0.0245,0.831,-0.041
-0.0216,0.8452,-0.0359
-0.0216,0.8584,-0.0322
-0.0169,0.8676,-0.031
-0.015,0.8828,-0.031
-0.0145,0.8943,-0.0327
-0.0093,0.907,-0.0325
-0.0076,0.9168,-0.0349
0.0002,0.9309,-0.0374
0.0046,0.9392,-0.0391
0.0095,0.9497,-0.0439
0.0148,0.9595,-0.0466
0.0161,0.9685,-0.0481
0.0204,0.9761,-0.051
0.0239,0.9888,-0.053
0.027,0.9947,-0.0518
0.0292,1.0013,-0.0523
0.0305,1.0071,-0.053
0.0331,1.0105,-0.054
0.0317,1.0194,-0.0542
0.0288,1.0262,-0.0518
0.0248,1.0247,-0.0466
0.0261,1.0303,-0.0442
0.0239,1.0306,-0.0374
0.0209,1.0306,-0.0308
0.0178,1.0357,-0.0234
0.0168,1.0369,-0.0166
0.0112,1.0355,-0.0107
0.0099,1.0372,-0.0015
0.0078,1.0367,0.0108
0.0007,1.0333,0.0181
0.0004,1.033,0.0257
-0.0018,1.0325,0.0342
-0.0018,1.0296,0.0415
-0.0003,1.0286,0.0537
-0.0018,1.025,0.0653
0.0009,1.0255,0.0782
-0.0013,1.0203,0.0904
-0.0015,1.0177,0.0985
-0.0054,1.0108,0.1087
-0.0101,1.0066,0.121
-0.0174,1.0015,0.1307
-0.0204,0.9954,0.138
-0.0269,0.9871,0.1483
-0.034,0.9771,0.1556
-0.046,0.9703,0.1629
-0.0533,0.9634,0.1725
-0.0609,0.9573,0.1791
-0.0724,0.9482,0.184
-0.0861,0.9419,0.1901
-0.0946,0.9312,0.1933
-0.1046,0.9233,0.1955
-0.1129,0.9163,0.1972
-0.1205,0.9072,0.1959
-0.1315,0.8994,0.193
-0.1386,0.8908,0.1906
-0.1469,0.8828,0.1867
-0.1496,0.873,0.1786
-0.1537,0.864,0.172
-0.1576,0.8608,0.1642
-0.1576,0.8532,0.1556
-0.1572,0.8452,0.1439
-0.1523,0.8366,0.1337
-0.1481,0.8276,0.1224
-0.1481,0.822,0.1085
-0.141,0.8166,0.0972
-0.1364,0.8112,0.0845
-0.1293,0.8085,0.0701
-0.1244,0.8024,0.0567
-0.1166,0.7953,0.044
-0.1076,0.7905,0.0313
-0.1022,0.7821,0.0171
-0.0958,0.7777,0.0042
-0.0868,0.7706,-0.0068
-0.0778,0.7628,-0.0205
-0.0711,0.7567,-0.0356
-0.0628,0.7536,-0.0442
-0.0575,0.7479,-0.0552
-0.0484,0.7401,-0.0642
-0.0404,0.7355,-0.0747
-0.0331,0.7289,-0.0813
-0.0294,0.7213,-0.0892
-0.0206,0.7193,-0.0935
-0.0118,0.7106,-0.0997
-0.0067,0.7084,-0.1021
0.0007,0.7015,-0.1018
0.0034,0.6988,-0.105
0.0104,0.6947,-0.1036
0.0156,0.6903,-0.1021
0.0165,0.6886,-0.0979
0.0241,0.6856,-0.0896
0.0256,0.6844,-0.084
0.0305,0.6822,-0.0757
0.0324,0.6788,-0.0679
0.0363,0.6798,-0.0589
0.0363,0.6793,-0.0493
0.0402,0.681,-0.04
0.0425,0.6813,-0.0249
0.0444,0.68,-0.0129
0.0456,0.6847,0.0013
0.0488,0.6891,0.0139
0.0481,0.6883,0.0284
0.0512,0.69,0.0425
0.0498,0.6949,0.0572
0.0476,0.7003,0.0711
0.0449,0.7071,0.0867
0.0414,0.7113,0.0965
0.0358,0.7208,0.1046
0.0305,0.7304,0.118
0.0261,0.7377,0.1249
0.0209,0.7475,0.1322
0.0136,0.7553,0.14
0.0075,0.766,0.1463
0.0016,0.7746,0.1478
-0.0008,0.7843,0.151
-0.0074,0.7995,0.1525
-0.0118,0.8107,0.1549
-0.0182,0.8266,0.1566
-0.0245,0.8398,0.1593
-0.0323,0.8601,0.1586
-0.0384,0.8757,0.1595
-0.0482,0.8906,0.1598
-0.0523,0.9114,0.16
-0.056,0.9282,0.1561
-0.0589,0.9473,0.1532
-0.0628,0.9656,0.151
-0.0638,0.9866,0.1471
-0.0667,1.0032,0.141
-0.0741,1.0245,0.138
-0.0792,1.0452,0.1305
-0.0827,1.0667,0.1256
-0.0819,1.0865,0.1224
-0.0905,1.111,0.1175
-0.0907,1.1327,0.1121
-0.0995,1.1547,0.1087
-0.1051,1.1752,0.1041
-0.109,1.2011,0.1004
-0.1168,1.2219,0.0938
-0.1264,1.2446,0.0911
-0.1388,1.2663,0.0865
-0.1508,1.2922,0.0819
-0.1608,1.3145,0.0765
-0.1733,1.3374,0.0748
-0.1813,1.3577,0.0706
-0.1909,1.3794,0.065
-0.2021,1.4019,0.0609
-0.2111,1.4259,0.0572
-0.2277,1.4469,0.0508
-0.2414,1.4652,0.0462
-0.2559,1.485,0.0428
-0.2581,1.5045,0.0369
-0.2678,1.5194,0.0332
-0.271,1.5321,0.0284
-0.2756,1.5412,0.0205
-0.2761,1.5453,0.0176
-0.2734,1.5492,0.0096
-0.27,1.5519,0.0066
-0.2661,1.5566,0.0071
-0.2568,1.5497,0.0064
-0.2436,1.5426,0.0091
-0.2321,1.5363,0.0064
-0.2099,1.528,0.0059
-0.1916,1.5231,-0.001
-0.1708,1.5177,-0.0015
-0.1581,1.5165,0.0002
-0.1491,1.515,-0.001
-0.1432,1.5116,0.0002
-0.1427,1.5148,0.0022
-0.1493,1.5123,0.0056
-0.1518,1.505,0.0049
-0.1579,1.4999,0.0052
-0.1567,1.4923,0.0027
-0.1525,1.4799,-0.0002
-0.1391,1.4669,-0.0027
-0.1203,1.4544,-0.0024
-0.098,1.4408,-0.0015
-0.068,1.4266,0.0002
-0.044,1.4183,0.0061
-0.0204,1.4112,0.013
-0.0059,1.4048,0.0257
0.0024,1.3958,0.0442
0.0036,1.3963,0.0645
-0.0005,1.3948,0.0853
-0.0089,1.3924,0.1082
-0.0196,1.3926,0.1297
-0.0365,1.3948,0.152
-0.047,1.3958,0.1737
-0.0582,1.4002,0.1891
-0.068,1.398,0.203
-0.0768,1.3997,0.2152
-0.0851,1.3987,0.2321
-0.0868,1.3958,0.2421
-0.09,1.3963,0.2499
-0.0929,1.3914,0.2526
-0.0922,1.3885,0.2521
-0.0902,1.3873,0.2407
-0.0905,1.3763,0.225
-0.088,1.3645,0.1991
-0.0853,1.3533,0.1713
-0.0846,1.336,0.1358
-0.0814,1.3176,0.1029
-0.0758,1.2981,0.065
-0.0729,1.2698,0.0269
-0.065,1.2392,-0.0112
-0.0621,1.2119,-0.0474
-0.0553,1.1813,-0.0799
-0.0467,1.1554,-0.1146
-0.0394,1.1219,-0.1458
-0.0301,1.0965,-0.1747
-0.0189,1.0662,-0.2042
-0.011,1.0416,-0.2255
-0.0008,1.0142,-0.2453
0.0085,0.9883,-0.2594
0.0209,0.9617,-0.2685
0.03,0.9382,-0.2753
0.0417,0.9165,-0.279
0.0512,0.895,-0.2775
0.0571,0.8706,-0.2716
0.0642,0.8513,-0.2643
0.0705,0.8317,-0.2563
0.0764,0.8154,-0.2487
0.0847,0.7936,-0.2355
0.0893,0.7782,-0.2259
0.0908,0.7623,-0.2169
0.0976,0.7492,-0.2032
0.0974,0.7392,-0.1915
0.0971,0.7269,-0.1783
0.0957,0.7157,-0.1649
0.0891,0.7052,-0.1517
0.0874,0.6983,-0.1378
0.0801,0.6896,-0.1275
0.0747,0.6813,-0.1156
0.0669,0.6734,-0.1026
0.0676,0.6673,-0.0935
0.0588,0.6612,-0.0779
0.0552,0.6558,-0.0679
0.053,0.6519,-0.0589
0.0478,0.6483,-0.0461
0.0439,0.6451,-0.0293
0.0425,0.6475,-0.0181
0.0422,0.6439,-0.0068
0.039,0.6444,0.0064
0.0344,0.6422,0.0196
0.0307,0.6426,0.031
0.0288,0.6487,0.0432
0.0197,0.6495,0.0537
0.0158,0.6551,0.0648
0.0124,0.6649,0.0762
0.0051,0.6737,0.0863
0.0026,0.6825,0.0933
-0.0015,0.6954,0.1021
-0.0084,0.7023,0.1092
-0.0162,0.7174,0.1141
-0.0199,0.7267,0.1195
-0.0204,0.7384,0.1261
-0.0269,0.7533,0.1268
-0.0309,0.7677,0.1271
-0.0306,0.7799,0.1319
-0.0367,0.7944,0.1302
-0.035,0.81,0.1283
-0.0377,0.8242,0.1263
-0.034,0.8393,0.1246
-0.034,0.8515,0.1212
-0.0326,0.8684,0.1185
-0.0333,0.8813,0.1129
-0.035,0.8977,0.1065
-0.035,0.9072,0.0994
-0.0348,0.9192,0.0948
-0.0374,0.9324,0.0889
-0.0348,0.9404,0.0809
-0.0372,0.9519,0.0772
-0.0348,0.9627,0.0706
-0.0313,0.969,0.0623
-0.0311,0.98,0.0577
-0.0277,0.9856,0.0486
-0.0228,0.9927,0.0428
-0.0226,0.9981,0.0357
-0.0145,1.0047,0.032
-0.0103,1.0083,0.0218
-0.0042,1.0108,0.0169
0.0031,1.0174,0.0108
0.0082,1.0191,0.0042
0.0156,1.0191,-0.001
0.0226,1.0174,-0.0044
0.0288,1.0154,-0.009
0.0334,1.0144,-0.0142
0.0346,1.0115,-0.0168
0.0388,1.0057,-0.0183
0.0434,1.0069,-0.0188
0.0486,1.0037,-0.0215
0.0503,0.9954,-0.0251
0.0588,0.9883,-0.022
0.0654,0.981,-0.0186
0.0686,0.969,-0.0159
0.0737,0.9607,-0.011
0.0825,0.9482,-0.0083
0.0859,0.9387,-0.0037
0.0932,0.927,0.0017
0.1001,0.9121,0.0056
0.1033,0.8994,0.0105
0.1096,0.885,0.0137
0.1138,0.8733,0.0137
0.117,0.8596,0.0157
0.1194,0.8498,0.0179
0.1209,0.8373,0.021
0.1221,0.8256,0.0249
0.125,0.8161,0.031
0.127,0.809,0.0315
0.1279,0.8002,0.0359
0.1253,0.7887,0.0406
0.1238,0.7819,0.0432
0.1211,0.7731,0.0476
0.1209,0.7638,0.0479
0.1157,0.7582,0.0508
0.1133,0.7538,0.0484
0.1067,0.7479,0.0518
0.1011,0.7409,0.0501
0.0981,0.7372,0.0494
0.0918,0.7338,0.0501
0.0876,0.7316,0.0494
0.0847,0.7242,0.0484
0.0798,0.7169,0.0476
0.0791,0.7152,0.0459
0.0713,0.7125,0.0445
0.0715,0.7113,0.0469
0.0696,0.7086,0.0454
0.0639,0.7108,0.0469
0.0615,0.7106,0.043
0.0598,0.711,0.0428
0.0578,0.7169,0.0435
0.0569,0.7181,0.042
0.0578,0.7225,0.0415
0.0561,0.7289,0.042
0.0559,0.7326,0.0408
0.0581,0.7404,0.0408
0.0598,0.7453,0.0423
0.0613,0.7526,0.043
0.06,0.7616,0.045
0.0637,0.7702,0.0472
0.0652,0.7765,0.0498
0.0637,0.79,0.0501
0.0637,0.7997,0.0535
0.0647,0.809,0.0547
0.0674,0.8217,0.055
0.0715,0.8325,0.0584
0.0705,0.8447,0.0621
0.0752,0.8557,0.0638
0.0801,0.8659,0.0662
0.0849,0.8801,0.0716
0.0845,0.8913,0.0743
0.0869,0.906,0.0784
0.0884,0.9165,0.0816
0.0908,0.9294,0.0865
0.0954,0.9412,0.0916
0.1013,0.9453,0.098
0.1099,0.9558,0.1048
0.115,0.9666,0.1082
0.1235,0.9744,0.1129
0.1326,0.9842,0.1197
0.1367,0.9927,0.1241
0.137,0.9981,0.1251
0.1433,1.0069,0.1253
0.1463,1.0083,0.1261
0.1487,1.0122,0.1275
0.1528,1.0201,0.1273
0.1555,1.026,0.1253
0.1563,1.0299,0.1261
0.1558,1.0335,0.1212
0.1516,1.0396,0.1195
0.1489,1.0457,0.1151
0.1455,1.0482,0.1114
0.1426,1.0531,0.1082
0.138,1.055,0.1031
0.1328,1.0579,0.0994
0.124,1.0596,0.0948
0.1194,1.0623,0.0904
0.1157,1.0648,0.088
0.1101,1.0684,0.0875
0.1099,1.0694,0.0823
0.1087,1.0689,0.0819
0.1094,1.0689,0.0838
0.1008,1.0704,0.0831
0.1016,1.0736,0.0814
0.0971,1.0746,0.0828
0.092,1.077,0.0826
0.0901,1.0728,0.0858
0.0959,1.0777,0.0902
0.0974,1.0746,0.0928
0.0976,1.0804,0.0953
0.0984,1.0797,0.0999
0.0996,1.0829,0.1033
0.1065,1.0826,0.1072
0.1157,1.087,0.1109
0.1214,1.0909,0.1156
0.127,1.0944,0.1175
0.1353,1.0992,0.1229
0.1419,1.1012,0.1217
0.1511,1.1078,0.1253
0.1575,1.11,0.13
0.1666,1.1112,0.1297
0.1753,1.1112,0.1307
0.1829,1.1158,0.1268
0.1922,1.1166,0.1239
0.1951,1.1217,0.1168
0.1951,1.1234,0.1104
0.1922,1.1256,0.1051
0.1897,1.132,0.096
0.1868,1.1381,0.0877
0.1792,1.1383,0.0816
0.1766,1.1376,0.0738
0.1683,1.1366,0.0635
0.1612,1.1369,0.0596
0.1555,1.1364,0.0525
0.1511,1.1381,0.0479
0.1382,1.1437,0.0513
0.1282,1.1408,0.053
0.1218,1.1442,0.0537
0.1118,1.152,0.055
0.1079,1.1576,0.0535
0.1057,1.1613,0.0511
0.1096,1.1627,0.0508
0.1133,1.1601,0.0542
0.1187,1.1559,0.0638
0.1245,1.1503,0.0804
0.1284,1.14,0.1024
0.1294,1.1317,0.1232
0.125,1.1283,0.1476
0.1152,1.1239,0.17
0.0969,1.1254,0.195
0.073,1.1325,0.2243
0.0464,1.1437,0.249
0.0212,1.1557,0.2709
-0.0047,1.1742,0.2905
-0.0294,1.1928,0.3056
-0.0458,1.2097,0.3222
-0.0499,1.2299,0.3371
-0.0494,1.2424,0.3586
-0.0411,1.2585,0.3726
-0.0277,1.2683,0.3921
-0.0103,1.2727,0.4109
0.0107,1.2773,0.427
0.027,1.2817,0.4395
0.0422,1.2798,0.4415
0.053,1.281,0.44
0.0598,1.2854,0.4327
0.0603,1.2844,0.4183
0.0564,1.2876,0.3948
0.0459,1.2842,0.3635
0.0297,1.2817,0.3242
0.0131,1.2866,0.2841
-0.0084,1.2856,0.2336
-0.0348,1.2903,0.1803
-0.0643,1.2917,0.1244
-0.091,1.2954,0.0665
